task,classifier,train_fraction,seed,n_train,class_label,precision,recall,f1,support
age,logistic_regression,0.1,89,16,50-XX,0.0,0.0,0.0,8.0
age,random_forest,0.1,89,16,18-24,0.3875,0.5535714285714286,0.45588235294117646,56.0
age,random_forest,0.1,89,16,25-34,0.43548387096774194,0.46551724137931033,0.45,58.0
age,random_forest,0.1,89,16,35-49,0.0,0.0,0.0,20.0
age,random_forest,0.1,89,16,50-XX,0.0,0.0,0.0,8.0
age,hist_gradient_boosting,0.1,89,16,18-24,0.39436619718309857,1.0,0.5656565656565656,56.0
age,hist_gradient_boosting,0.1,89,16,25-34,0.0,0.0,0.0,58.0
age,hist_gradient_boosting,0.1,89,16,35-49,0.0,0.0,0.0,20.0
age,hist_gradient_boosting,0.1,89,16,50-XX,0.0,0.0,0.0,8.0
age,mlp,0.1,89,16,18-24,0.3055555555555556,0.19642857142857142,0.2391304347826087,56.0
age,mlp,0.1,89,16,25-34,0.5,0.10344827586206896,0.17142857142857143,58.0
age,mlp,0.1,89,16,35-49,0.09375,0.15,0.11538461538461539,20.0
age,mlp,0.1,89,16,50-XX,0.04838709677419355,0.375,0.08571428571428572,8.0
age,logistic_regression,0.25,13,38,18-24,0.4057971014492754,0.5,0.448,56.0
age,logistic_regression,0.25,13,38,25-34,0.34285714285714286,0.41379310344827586,0.375,58.0
age,logistic_regression,0.25,13,38,35-49,0.0,0.0,0.0,20.0
age,logistic_regression,0.25,13,38,50-XX,0.0,0.0,0.0,8.0
age,random_forest,0.25,13,38,18-24,0.38596491228070173,0.39285714285714285,0.3893805309734513,56.0
age,random_forest,0.25,13,38,25-34,0.4,0.5862068965517241,0.4755244755244755,58.0
age,random_forest,0.25,13,38,35-49,0.0,0.0,0.0,20.0
age,random_forest,0.25,13,38,50-XX,0.0,0.0,0.0,8.0
age,hist_gradient_boosting,0.25,13,38,18-24,0.0,0.0,0.0,56.0
age,hist_gradient_boosting,0.25,13,38,25-34,0.4084507042253521,1.0,0.58,58.0
age,hist_gradient_boosting,0.25,13,38,35-49,0.0,0.0,0.0,20.0
age,hist_gradient_boosting,0.25,13,38,50-XX,0.0,0.0,0.0,8.0
age,mlp,0.25,13,38,18-24,0.5,0.25,0.3333333333333333,56.0
age,mlp,0.25,13,38,25-34,0.43902439024390244,0.3103448275862069,0.36363636363636365,58.0
age,mlp,0.25,13,38,35-49,0.1320754716981132,0.35,0.1917808219178082,20.0
age,mlp,0.25,13,38,50-XX,0.1,0.25,0.14285714285714285,8.0
