epsilon,delta,sensitivity,dp_seed,split,metric,k,value
2.0,1e-05,1.0,13,train,original_norm_mean,,0.43547167974391526
2.0,1e-05,1.0,13,train,original_norm_std,,0.05032881173774303
2.0,1e-05,1.0,13,train,original_norm_min,,0.3358296564388482
2.0,1e-05,1.0,13,train,original_norm_max,,0.608395872683312
2.0,1e-05,1.0,13,train,private_norm_mean,,39.18963432571062
2.0,1e-05,1.0,13,train,private_norm_std,,1.3670429689020103
2.0,1e-05,1.0,13,train,private_norm_min,,35.07817342431906
2.0,1e-05,1.0,13,train,private_norm_max,,42.78828651647721
2.0,1e-05,1.0,13,train,relative_l2_distance_mean,,91.146022894648
2.0,1e-05,1.0,13,train,relative_l2_distance_std,,10.730429054566107
2.0,1e-05,1.0,13,train,relative_l2_distance_min,,64.29174102314714
2.0,1e-05,1.0,13,train,relative_l2_distance_max,,125.6075151601651
2.0,1e-05,1.0,13,train,private_to_original_norm_ratio_mean,,91.15616027606733
2.0,1e-05,1.0,13,train,private_to_original_norm_ratio_std,,10.721014821033174
2.0,1e-05,1.0,13,train,private_to_original_norm_ratio_min,,64.36591023801627
2.0,1e-05,1.0,13,train,private_to_original_norm_ratio_max,,125.60549901779098
2.0,1e-05,1.0,13,train,neighbor_overlap,5,0.048684210526315795
2.0,1e-05,1.0,13,train,neighbor_overlap,10,0.07894736842105263
2.0,1e-05,1.0,13,train,neighbor_overlap,20,0.13782894736842108
2.0,1e-05,1.0,13,test,cosine_mean,,0.012535711769262615
2.0,1e-05,1.0,13,test,cosine_std,,0.05405675519835745
2.0,1e-05,1.0,13,test,cosine_min,,-0.13437206996380596
2.0,1e-05,1.0,13,test,cosine_max,,0.13322238727841748
2.0,1e-05,1.0,13,test,l2_distance_mean,,39.07112309452422
2.0,1e-05,1.0,13,test,l2_distance_std,,1.3544500631845138
2.0,1e-05,1.0,13,test,l2_distance_min,,35.63279722883562
2.0,1e-05,1.0,13,test,l2_distance_max,,43.05963011438894
2.0,1e-05,1.0,13,test,absolute_delta_mean,,1.5944411336928195
2.0,1e-05,1.0,13,test,absolute_delta_std,,1.1991382146165572
2.0,1e-05,1.0,13,test,absolute_delta_min,,5.8556790463626385e-05
2.0,1e-05,1.0,13,test,absolute_delta_max,,9.100756619125605
2.0,1e-05,1.0,13,test,original_norm_mean,,0.44208744484978685
2.0,1e-05,1.0,13,test,original_norm_std,,0.07041193634569161
2.0,1e-05,1.0,13,test,original_norm_min,,0.33330873483128737
2.0,1e-05,1.0,13,test,original_norm_max,,0.8765038329515334
2.0,1e-05,1.0,13,test,private_norm_mean,,39.07413138274472
2.0,1e-05,1.0,13,test,private_norm_std,,1.3565604062185022
2.0,1e-05,1.0,13,test,private_norm_min,,35.627673493932676
2.0,1e-05,1.0,13,test,private_norm_max,,43.092402115919846
2.0,1e-05,1.0,13,test,relative_l2_distance_mean,,90.1656341111959
2.0,1e-05,1.0,13,test,relative_l2_distance_std,,12.116784947396738
2.0,1e-05,1.0,13,test,relative_l2_distance_min,,43.56813145977303
2.0,1e-05,1.0,13,test,relative_l2_distance_max,,123.63605390701723
2.0,1e-05,1.0,13,test,private_to_original_norm_ratio_mean,,90.17252318917912
2.0,1e-05,1.0,13,test,private_to_original_norm_ratio_std,,12.119865868585428
2.0,1e-05,1.0,13,test,private_to_original_norm_ratio_min,,43.599889028676195
2.0,1e-05,1.0,13,test,private_to_original_norm_ratio_max,,123.62211128443278
2.0,1e-05,1.0,13,test,neighbor_overlap,5,0.04507042253521127
2.0,1e-05,1.0,13,test,neighbor_overlap,10,0.07112676056338027
2.0,1e-05,1.0,13,test,neighbor_overlap,20,0.13838028169014083
20.0,1e-05,1.0,13,train,cosine_mean,,0.08058420624457713
20.0,1e-05,1.0,13,train,cosine_std,,0.051813558973677766
20.0,1e-05,1.0,13,train,cosine_min,,-0.036543573516434245
20.0,1e-05,1.0,13,train,cosine_max,,0.19986142035397844
20.0,1e-05,1.0,13,train,l2_distance_mean,,5.7002047721433655
20.0,1e-05,1.0,13,train,l2_distance_std,,0.19896805908270335
20.0,1e-05,1.0,13,train,l2_distance_min,,5.105724886178682
20.0,1e-05,1.0,13,train,l2_distance_max,,6.220648942705766
20.0,1e-05,1.0,13,train,absolute_delta_mean,,0.23222486207897836
20.0,1e-05,1.0,13,train,absolute_delta_std,,0.17547125752098605
20.0,1e-05,1.0,13,train,absolute_delta_min,,1.4604534953832626e-05
20.0,1e-05,1.0,13,train,absolute_delta_max,,1.2645388524979353
20.0,1e-05,1.0,13,train,original_norm_mean,,0.43547167974391526
20.0,1e-05,1.0,13,train,original_norm_std,,0.05032881173774303
20.0,1e-05,1.0,13,train,original_norm_min,,0.3358296564388482
20.0,1e-05,1.0,13,train,original_norm_max,,0.608395872683312
20.0,1e-05,1.0,13,train,private_norm_mean,,5.719472901614269
20.0,1e-05,1.0,13,train,private_norm_std,,0.19908159014121846
20.0,1e-05,1.0,13,train,private_norm_min,,5.100335907147274
20.0,1e-05,1.0,13,train,private_norm_max,,6.267537218111565
20.0,1e-05,1.0,13,train,relative_l2_distance_mean,,13.259023872328495
20.0,1e-05,1.0,13,train,relative_l2_distance_std,,1.5609569139044728
20.0,1e-05,1.0,13,train,relative_l2_distance_min,,9.352527954142936
20.0,1e-05,1.0,13,train,relative_l2_distance_max,,18.272141716855067
20.0,1e-05,1.0,13,train,private_to_original_norm_ratio_mean,,13.30167789046347
20.0,1e-05,1.0,13,train,private_to_original_norm_ratio_std,,1.548436848821634
20.0,1e-05,1.0,13,train,private_to_original_norm_ratio_min,,9.471665564911062
20.0,1e-05,1.0,13,train,private_to_original_norm_ratio_max,,18.293496520545578
20.0,1e-05,1.0,13,train,neighbor_overlap,5,0.05
20.0,1e-05,1.0,13,train,neighbor_overlap,10,0.07828947368421053
20.0,1e-05,1.0,13,train,neighbor_overlap,20,0.1411184210526316
20.0,1e-05,1.0,13,test,cosine_mean,,0.0786263099499096
20.0,1e-05,1.0,13,test,cosine_std,,0.0545313248329006
20.0,1e-05,1.0,13,test,cosine_min,,-0.0677054364391661
20.0,1e-05,1.0,13,test,cosine_max,,0.19869892514558274
20.0,1e-05,1.0,13,test,l2_distance_mean,,5.683681385253222
20.0,1e-05,1.0,13,test,l2_distance_std,,0.19703202802148082
20.0,1e-05,1.0,13,test,l2_distance_min,,5.183507659875661
20.0,1e-05,1.0,13,test,l2_distance_max,,6.26388999981105
20.0,1e-05,1.0,13,test,absolute_delta_mean,,0.23194356019579623
20.0,1e-05,1.0,13,test,absolute_delta_std,,0.17443879287470745
20.0,1e-05,1.0,13,test,absolute_delta_min,,8.518225513398647e-06
20.0,1e-05,1.0,13,test,absolute_delta_max,,1.3238882757723331
20.0,1e-05,1.0,13,test,original_norm_mean,,0.44208744484978685
20.0,1e-05,1.0,13,test,original_norm_std,,0.07041193634569161
20.0,1e-05,1.0,13,test,original_norm_min,,0.33330873483128737
20.0,1e-05,1.0,13,test,original_norm_max,,0.8765038329515334
20.0,1e-05,1.0,13,test,private_norm_mean,,5.701694998664754
20.0,1e-05,1.0,13,test,private_norm_std,,0.20001697435637125
20.0,1e-05,1.0,13,test,private_norm_min,,5.194998440161938
20.0,1e-05,1.0,13,test,private_norm_max,,6.307580438789565
20.0,1e-05,1.0,13,test,relative_l2_distance_mean,,13.116406584295722
20.0,1e-05,1.0,13,test,relative_l2_distance_std,,1.7626302964946874
20.0,1e-05,1.0,13,test,relative_l2_distance_min,,6.3378618037115695
20.0,1e-05,1.0,13,test,relative_l2_distance_max,,17.985352940497616
20.0,1e-05,1.0,13,test,private_to_original_norm_ratio_mean,,13.156404549073633
20.0,1e-05,1.0,13,test,private_to_original_norm_ratio_std,,1.7612852384191087
20.0,1e-05,1.0,13,test,private_to_original_norm_ratio_min,,6.436281459897854
20.0,1e-05,1.0,13,test,private_to_original_norm_ratio_max,,17.99516469944124
20.0,1e-05,1.0,13,test,neighbor_overlap,5,0.04788732394366198
20.0,1e-05,1.0,13,test,neighbor_overlap,10,0.07112676056338027
20.0,1e-05,1.0,13,test,neighbor_overlap,20,0.14366197183098592
200.0,1e-05,1.0,13,train,cosine_mean,,0.34004313547830745
200.0,1e-05,1.0,13,train,cosine_std,,0.05876142446422444
200.0,1e-05,1.0,13,train,cosine_min,,0.21050907233380622
200.0,1e-05,1.0,13,train,cosine_max,,0.4949506526497914
200.0,1e-05,1.0,13,train,l2_distance_mean,,1.2142982123059083
200.0,1e-05,1.0,13,train,l2_distance_std,,0.042385592788358864
200.0,1e-05,1.0,13,train,l2_distance_min,,1.0876578689941931
200.0,1e-05,1.0,13,train,l2_distance_max,,1.3251669376748172
200.0,1e-05,1.0,13,train,absolute_delta_mean,,0.04947019382604338
200.0,1e-05,1.0,13,train,absolute_delta_std,,0.037380136814146155
200.0,1e-05,1.0,13,train,absolute_delta_min,,3.111083060503006e-06
200.0,1e-05,1.0,13,train,absolute_delta_max,,0.26938107423484325
200.0,1e-05,1.0,13,train,original_norm_mean,,0.43547167974391526
200.0,1e-05,1.0,13,train,original_norm_std,,0.05032881173774303
200.0,1e-05,1.0,13,train,original_norm_min,,0.3358296564388482
200.0,1e-05,1.0,13,train,original_norm_max,,0.608395872683312
200.0,1e-05,1.0,13,train,private_norm_mean,,1.2930411174889154
200.0,1e-05,1.0,13,train,private_norm_std,,0.04975978632824834
200.0,1e-05,1.0,13,train,private_norm_min,,1.1436565262802867
200.0,1e-05,1.0,13,train,private_norm_max,,1.4570994276199163
200.0,1e-05,1.0,13,train,relative_l2_distance_mean,,2.824531684093268
200.0,1e-05,1.0,13,train,relative_l2_distance_std,,0.33252615696076293
200.0,1e-05,1.0,13,train,relative_l2_distance_min,,1.9923421138899646
200.0,1e-05,1.0,13,train,relative_l2_distance_max,,3.892461736718152
200.0,1e-05,1.0,13,train,private_to_original_norm_ratio_mean,,3.0022110691965396
200.0,1e-05,1.0,13,train,private_to_original_norm_ratio_std,,0.3087137398609285
200.0,1e-05,1.0,13,train,private_to_original_norm_ratio_min,,2.2878263447539564
200.0,1e-05,1.0,13,train,private_to_original_norm_ratio_max,,4.0130504473120245
200.0,1e-05,1.0,13,train,neighbor_overlap,5,0.1118421052631579
200.0,1e-05,1.0,13,train,neighbor_overlap,10,0.14802631578947367
200.0,1e-05,1.0,13,train,neighbor_overlap,20,0.21940789473684208
200.0,1e-05,1.0,13,test,cosine_mean,,0.3422850675492034
200.0,1e-05,1.0,13,test,cosine_std,,0.06235679311029767
200.0,1e-05,1.0,13,test,cosine_min,,0.18394461167121484
200.0,1e-05,1.0,13,test,cosine_max,,0.6056457579796347
200.0,1e-05,1.0,13,test,l2_distance_mean,,1.2107782834511824
200.0,1e-05,1.0,13,test,l2_distance_std,,0.041973166201706956
200.0,1e-05,1.0,13,test,l2_distance_min,,1.104227712735225
200.0,1e-05,1.0,13,test,l2_distance_max,,1.3343784587685688
200.0,1e-05,1.0,13,test,absolute_delta_mean,,0.049410268913936774
200.0,1e-05,1.0,13,test,absolute_delta_std,,0.037160193878347604
200.0,1e-05,1.0,13,test,absolute_delta_min,,1.814565621316433e-06
200.0,1e-05,1.0,13,test,absolute_delta_max,,0.2820240892469883
200.0,1e-05,1.0,13,test,original_norm_mean,,0.44208744484978685
200.0,1e-05,1.0,13,test,original_norm_std,,0.07041193634569161
200.0,1e-05,1.0,13,test,original_norm_min,,0.33330873483128737
200.0,1e-05,1.0,13,test,original_norm_max,,0.8765038329515334
200.0,1e-05,1.0,13,test,private_norm_mean,,1.2908771134228028
200.0,1e-05,1.0,13,test,private_norm_std,,0.05507589701653943
200.0,1e-05,1.0,13,test,private_norm_min,,1.179549499102615
200.0,1e-05,1.0,13,test,private_norm_max,,1.4868731440050276
200.0,1e-05,1.0,13,test,relative_l2_distance_mean,,2.7941503354339954
200.0,1e-05,1.0,13,test,relative_l2_distance_std,,0.375488057907959
200.0,1e-05,1.0,13,test,relative_l2_distance_min,,1.3501364556385291
200.0,1e-05,1.0,13,test,relative_l2_distance_max,,3.831367965715055
200.0,1e-05,1.0,13,test,private_to_original_norm_ratio_mean,,2.971539237808068
200.0,1e-05,1.0,13,test,private_to_original_norm_ratio_std,,0.35783593488993176
200.0,1e-05,1.0,13,test,private_to_original_norm_ratio_min,,1.696368102576506
200.0,1e-05,1.0,13,test,private_to_original_norm_ratio_max,,3.942278377798187
200.0,1e-05,1.0,13,test,neighbor_overlap,5,0.1028169014084507
200.0,1e-05,1.0,13,test,neighbor_overlap,10,0.14788732394366197
200.0,1e-05,1.0,13,test,neighbor_overlap,20,0.22816901408450704
5.0,1e-05,1.0,13,train,cosine_mean,,0.029383177089588125
5.0,1e-05,1.0,13,train,cosine_std,,0.05040380355793358
5.0,1e-05,1.0,13,train,cosine_min,,-0.08230068709028342
5.0,1e-05,1.0,13,train,cosine_max,,0.14459367320393976
5.0,1e-05,1.0,13,train,l2_distance_mean,,17.528027107104123
5.0,1e-05,1.0,13,train,l2_distance_std,,0.6118232037610699
5.0,1e-05,1.0,13,train,l2_distance_min,,15.700012148944683
5.0,1e-05,1.0,13,train,l2_distance_max,,19.128383585773378
5.0,1e-05,1.0,13,train,absolute_delta_mean,,0.7140872723778394
5.0,1e-05,1.0,13,train,absolute_delta_std,,0.5395709594600681
5.0,1e-05,1.0,13,train,absolute_delta_min,,4.490930587053299e-05
5.0,1e-05,1.0,13,train,absolute_delta_max,,3.888434140011668
5.0,1e-05,1.0,13,train,original_norm_mean,,0.43547167974391526
5.0,1e-05,1.0,13,train,original_norm_std,,0.05032881173774303
5.0,1e-05,1.0,13,train,original_norm_min,,0.3358296564388482
5.0,1e-05,1.0,13,train,original_norm_max,,0.608395872683312
5.0,1e-05,1.0,13,train,private_norm_mean,,17.53597497407537
5.0,1e-05,1.0,13,train,private_norm_std,,0.611262997819309
5.0,1e-05,1.0,13,train,private_norm_min,,15.683140998433673
5.0,1e-05,1.0,13,train,private_norm_max,,19.158722855034018
5.0,1e-05,1.0,13,train,relative_l2_distance_mean,,40.77125983130545
5.0,1e-05,1.0,13,train,relative_l2_distance_std,,4.799914437371272
5.0,1e-05,1.0,13,train,relative_l2_distance_min,,28.758855231663922
5.0,1e-05,1.0,13,train,relative_l2_distance_max,,56.18650692946687
5.0,1e-05,1.0,13,train,private_to_original_norm_ratio_mean,,40.78824919336779
5.0,1e-05,1.0,13,train,private_to_original_norm_ratio_std,,4.789838696740904
5.0,1e-05,1.0,13,train,private_to_original_norm_ratio_min,,28.842554330284703
5.0,1e-05,1.0,13,train,private_to_original_norm_ratio_max,,56.1894090081949
5.0,1e-05,1.0,13,train,neighbor_overlap,5,0.048684210526315795
5.0,1e-05,1.0,13,train,neighbor_overlap,10,0.07828947368421053
5.0,1e-05,1.0,13,train,neighbor_overlap,20,0.13815789473684212
5.0,1e-05,1.0,13,test,cosine_mean,,0.026482268937391414
5.0,1e-05,1.0,13,test,cosine_std,,0.05404306890172648
5.0,1e-05,1.0,13,test,cosine_min,,-0.1204699816672235
5.0,1e-05,1.0,13,test,cosine_max,,0.14717050260325315
5.0,1e-05,1.0,13,test,l2_distance_mean,,17.477218002853764
5.0,1e-05,1.0,13,test,l2_distance_std,,0.6058699408469166
5.0,1e-05,1.0,13,test,l2_distance_min,,15.939192846960866
5.0,1e-05,1.0,13,test,l2_distance_max,,19.261349057390962
5.0,1e-05,1.0,13,test,absolute_delta_mean,,0.7132222745328327
5.0,1e-05,1.0,13,test,absolute_delta_std,,0.5363961498462135
5.0,1e-05,1.0,13,test,absolute_delta_min,,2.6193447411060333e-05
5.0,1e-05,1.0,13,test,absolute_delta_max,,4.070932362228632
5.0,1e-05,1.0,13,test,original_norm_mean,,0.44208744484978685
5.0,1e-05,1.0,13,test,original_norm_std,,0.07041193634569161
5.0,1e-05,1.0,13,test,original_norm_min,,0.33330873483128737
5.0,1e-05,1.0,13,test,original_norm_max,,0.8765038329515334
5.0,1e-05,1.0,13,test,private_norm_mean,,17.483388058138267
5.0,1e-05,1.0,13,test,private_norm_std,,0.6081469873974539
5.0,1e-05,1.0,13,test,private_norm_min,,15.937566564129188
5.0,1e-05,1.0,13,test,private_norm_max,,19.296427510268188
5.0,1e-05,1.0,13,test,relative_l2_distance_mean,,40.33271426529106
5.0,1e-05,1.0,13,test,relative_l2_distance_std,,5.420056445680573
5.0,1e-05,1.0,13,test,relative_l2_distance_min,,19.48881094134469
5.0,1e-05,1.0,13,test,relative_l2_distance_max,,55.304636767372415
5.0,1e-05,1.0,13,test,private_to_original_norm_ratio_mean,,40.34657869138734
5.0,1e-05,1.0,13,test,private_to_original_norm_ratio_std,,5.422200217473651
5.0,1e-05,1.0,13,test,private_to_original_norm_ratio_min,,19.534705518385593
5.0,1e-05,1.0,13,test,private_to_original_norm_ratio_max,,55.295690914052315
5.0,1e-05,1.0,13,test,neighbor_overlap,5,0.04507042253521127
5.0,1e-05,1.0,13,test,neighbor_overlap,10,0.0704225352112676
5.0,1e-05,1.0,13,test,neighbor_overlap,20,0.1397887323943662
50.0,1e-05,1.0,13,train,cosine_mean,,0.1489573003248604
50.0,1e-05,1.0,13,train,cosine_std,,0.05390699681066411
50.0,1e-05,1.0,13,train,cosine_min,,0.025895633570970758
50.0,1e-05,1.0,13,train,cosine_max,,0.2718754915210238
50.0,1e-05,1.0,13,train,l2_distance_mean,,2.9747766814009644
50.0,1e-05,1.0,13,train,l2_distance_std,,0.10383583984916955
50.0,1e-05,1.0,13,train,l2_distance_min,,2.6645343377641852
50.0,1e-05,1.0,13,train,l2_distance_max,,3.246381872109733
50.0,1e-05,1.0,13,train,absolute_delta_mean,,0.12119162947617934
50.0,1e-05,1.0,13,train,absolute_delta_std,,0.09157351811819935
50.0,1e-05,1.0,13,train,absolute_delta_min,,7.621943950653076e-06
50.0,1e-05,1.0,13,train,absolute_delta_max,,0.6599272768944502
50.0,1e-05,1.0,13,train,original_norm_mean,,0.43547167974391526
50.0,1e-05,1.0,13,train,original_norm_std,,0.05032881173774303
50.0,1e-05,1.0,13,train,original_norm_min,,0.3358296564388482
50.0,1e-05,1.0,13,train,original_norm_max,,0.608395872683312
50.0,1e-05,1.0,13,train,private_norm_mean,,3.0092783105630154
50.0,1e-05,1.0,13,train,private_norm_std,,0.10515478952581718
50.0,1e-05,1.0,13,train,private_norm_min,,2.6747098460299252
50.0,1e-05,1.0,13,train,private_norm_max,,3.315389510531704
50.0,1e-05,1.0,13,train,relative_l2_distance_mean,,6.919511949154296
50.0,1e-05,1.0,13,train,relative_l2_distance_std,,0.8146195473865906
50.0,1e-05,1.0,13,train,relative_l2_distance_min,,4.880821518820188
50.0,1e-05,1.0,13,train,relative_l2_distance_max,,9.53571727060764
50.0,1e-05,1.0,13,train,private_to_original_norm_ratio_mean,,6.996715471655702
50.0,1e-05,1.0,13,train,private_to_original_norm_ratio_std,,0.7989207784233406
50.0,1e-05,1.0,13,train,private_to_original_norm_ratio_min,,5.046873580665924
50.0,1e-05,1.0,13,train,private_to_original_norm_ratio_max,,9.5820424032998
50.0,1e-05,1.0,13,train,neighbor_overlap,5,0.06052631578947368
50.0,1e-05,1.0,13,train,neighbor_overlap,10,0.08881578947368421
50.0,1e-05,1.0,13,train,neighbor_overlap,20,0.15427631578947368
50.0,1e-05,1.0,13,test,cosine_mean,,0.14825296778814614
50.0,1e-05,1.0,13,test,cosine_std,,0.05625984767248372
50.0,1e-05,1.0,13,test,cosine_min,,-0.004519777778691446
50.0,1e-05,1.0,13,test,cosine_max,,0.3071036988111188
50.0,1e-05,1.0,13,test,l2_distance_mean,,2.966153592528821
50.0,1e-05,1.0,13,test,l2_distance_std,,0.10282547971888045
50.0,1e-05,1.0,13,test,l2_distance_min,,2.7051269925456447
50.0,1e-05,1.0,13,test,l2_distance_max,,3.268948168401889
50.0,1e-05,1.0,13,test,absolute_delta_mean,,0.12104482598847462
50.0,1e-05,1.0,13,test,absolute_delta_std,,0.09103470395805066
50.0,1e-05,1.0,13,test,absolute_delta_min,,4.445435479283333e-06
50.0,1e-05,1.0,13,test,absolute_delta_max,,0.6909000612795353
50.0,1e-05,1.0,13,test,original_norm_mean,,0.44208744484978685
50.0,1e-05,1.0,13,test,original_norm_std,,0.07041193634569161
50.0,1e-05,1.0,13,test,original_norm_min,,0.33330873483128737
50.0,1e-05,1.0,13,test,original_norm_max,,0.8765038329515334
50.0,1e-05,1.0,13,test,private_norm_mean,,3.0001023796375574
50.0,1e-05,1.0,13,test,private_norm_std,,0.10720320596471962
50.0,1e-05,1.0,13,test,private_norm_min,,2.7342996198289
50.0,1e-05,1.0,13,test,private_norm_max,,3.3241805044117463
50.0,1e-05,1.0,13,test,relative_l2_distance_mean,,6.845083999879132
50.0,1e-05,1.0,13,test,relative_l2_distance_std,,0.9198672186370306
50.0,1e-05,1.0,13,test,relative_l2_distance_min,,3.3075519656576624
50.0,1e-05,1.0,13,test,relative_l2_distance_max,,9.386050258406598
50.0,1e-05,1.0,13,test,private_to_original_norm_ratio_mean,,6.920267757541248
50.0,1e-05,1.0,13,test,private_to_original_norm_ratio_std,,0.9139437022343035
50.0,1e-05,1.0,13,test,private_to_original_norm_ratio_min,,3.4747862408833727
50.0,1e-05,1.0,13,test,private_to_original_norm_ratio_max,,9.421268764350096
50.0,1e-05,1.0,13,test,neighbor_overlap,5,0.04929577464788732
50.0,1e-05,1.0,13,test,neighbor_overlap,10,0.08098591549295775
50.0,1e-05,1.0,13,test,neighbor_overlap,20,0.15211267605633805
500.0,1e-05,1.0,13,train,cosine_mean,,0.5223094426834619
500.0,1e-05,1.0,13,train,cosine_std,,0.05787180862019794
500.0,1e-05,1.0,13,train,cosine_min,,0.3972084233074471
500.0,1e-05,1.0,13,train,cosine_max,,0.6793505618381138
500.0,1e-05,1.0,13,train,l2_distance_mean,,0.7109327015470916
500.0,1e-05,1.0,13,train,l2_distance_std,,0.024815406804577354
500.0,1e-05,1.0,13,train,l2_distance_min,,0.6367888408458416
500.0,1e-05,1.0,13,train,l2_distance_max,,0.7758427872237962
500.0,1e-05,1.0,13,train,absolute_delta_mean,,0.028963213635465473
500.0,1e-05,1.0,13,train,absolute_delta_std,,0.021884872582399295
500.0,1e-05,1.0,13,train,absolute_delta_min,,1.821666955947876e-06
500.0,1e-05,1.0,13,train,absolute_delta_max,,0.1577139925211668
500.0,1e-05,1.0,13,train,original_norm_mean,,0.43547167974391526
500.0,1e-05,1.0,13,train,original_norm_std,,0.05032881173774303
500.0,1e-05,1.0,13,train,original_norm_min,,0.3358296564388482
500.0,1e-05,1.0,13,train,original_norm_max,,0.608395872683312
500.0,1e-05,1.0,13,train,private_norm_mean,,0.8366324197792365
500.0,1e-05,1.0,13,train,private_norm_std,,0.04167893290147535
500.0,1e-05,1.0,13,train,private_norm_min,,0.7420532329330033
500.0,1e-05,1.0,13,train,private_norm_max,,0.9718476385642036
500.0,1e-05,1.0,13,train,relative_l2_distance_mean,,1.6536728132001353
500.0,1e-05,1.0,13,train,relative_l2_distance_std,,0.19468341220701393
500.0,1e-05,1.0,13,train,relative_l2_distance_min,,1.1664524790263977
500.0,1e-05,1.0,13,train,relative_l2_distance_max,,2.278911646079629
500.0,1e-05,1.0,13,train,private_to_original_norm_ratio_mean,,1.9383196011250459
500.0,1e-05,1.0,13,train,private_to_original_norm_ratio_std,,0.16484877066076226
500.0,1e-05,1.0,13,train,private_to_original_norm_ratio_min,,1.5860636210230963
500.0,1e-05,1.0,13,train,private_to_original_norm_ratio_max,,2.483164516369751
500.0,1e-05,1.0,13,train,neighbor_overlap,5,0.21052631578947367
500.0,1e-05,1.0,13,train,neighbor_overlap,10,0.2625
500.0,1e-05,1.0,13,train,neighbor_overlap,20,0.34868421052631576
500.0,1e-05,1.0,13,test,cosine_mean,,0.5260130583428524
500.0,1e-05,1.0,13,test,cosine_std,,0.06179804110749887
500.0,1e-05,1.0,13,test,cosine_min,,0.38443565553066467
500.0,1e-05,1.0,13,test,cosine_max,,0.7893352908620749
500.0,1e-05,1.0,13,test,l2_distance_mean,,0.708871896224547
500.0,1e-05,1.0,13,test,l2_distance_std,,0.024573943814349252
500.0,1e-05,1.0,13,test,l2_distance_min,,0.646489953568149
500.0,1e-05,1.0,13,test,l2_distance_max,,0.7812358394485882
500.0,1e-05,1.0,13,test,absolute_delta_mean,,0.02892812952673944
500.0,1e-05,1.0,13,test,absolute_delta_std,,0.021756103050105998
500.0,1e-05,1.0,13,test,absolute_delta_min,,1.0624062269926071e-06
500.0,1e-05,1.0,13,test,absolute_delta_max,,0.1651160754263401
500.0,1e-05,1.0,13,test,original_norm_mean,,0.44208744484978685
500.0,1e-05,1.0,13,test,original_norm_std,,0.07041193634569161
500.0,1e-05,1.0,13,test,original_norm_min,,0.33330873483128737
500.0,1e-05,1.0,13,test,original_norm_max,,0.8765038329515334
500.0,1e-05,1.0,13,test,private_norm_mean,,0.8375979261571038
500.0,1e-05,1.0,13,test,private_norm_std,,0.05162546696311288
500.0,1e-05,1.0,13,test,private_norm_min,,0.7485109473512372
500.0,1e-05,1.0,13,test,private_norm_max,,1.1282450058271878
500.0,1e-05,1.0,13,test,relative_l2_distance_mean,,1.63588550749005
500.0,1e-05,1.0,13,test,relative_l2_distance_std,,0.21983622877080117
500.0,1e-05,1.0,13,test,relative_l2_distance_min,,0.7904616376462842
500.0,1e-05,1.0,13,test,relative_l2_distance_max,,2.243143190788604
500.0,1e-05,1.0,13,test,private_to_original_norm_ratio_mean,,1.9216618084175605
500.0,1e-05,1.0,13,test,private_to_original_norm_ratio_std,,0.19343540377434107
500.0,1e-05,1.0,13,test,private_to_original_norm_ratio_min,,1.2872105784500025
500.0,1e-05,1.0,13,test,private_to_original_norm_ratio_max,,2.4394673949962558
500.0,1e-05,1.0,13,test,neighbor_overlap,5,0.20985915492957744
500.0,1e-05,1.0,13,test,neighbor_overlap,10,0.26478873239436623
500.0,1e-05,1.0,13,test,neighbor_overlap,20,0.36408450704225354
