task,classifier,train_fraction,seed,n_train,true_label,predicted_label,count
age,logistic_regression,0.1,21,1399,teens,twenties,285
age,logistic_regression,0.1,21,1399,twenties,30+,380
age,logistic_regression,0.1,21,1399,twenties,teens,195
age,logistic_regression,0.1,21,1399,twenties,twenties,894
age,random_forest,0.1,21,1399,30+,30+,0
age,random_forest,0.1,21,1399,30+,teens,15
age,random_forest,0.1,21,1399,30+,twenties,506
age,random_forest,0.1,21,1399,teens,30+,1
age,random_forest,0.1,21,1399,teens,teens,1123
age,random_forest,0.1,21,1399,teens,twenties,385
age,random_forest,0.1,21,1399,twenties,30+,4
age,random_forest,0.1,21,1399,twenties,teens,170
age,random_forest,0.1,21,1399,twenties,twenties,1295
age,hist_gradient_boosting,0.1,21,1399,30+,30+,76
age,hist_gradient_boosting,0.1,21,1399,30+,teens,35
age,hist_gradient_boosting,0.1,21,1399,30+,twenties,410
age,hist_gradient_boosting,0.1,21,1399,teens,30+,18
age,hist_gradient_boosting,0.1,21,1399,teens,teens,1187
age,hist_gradient_boosting,0.1,21,1399,teens,twenties,304
age,hist_gradient_boosting,0.1,21,1399,twenties,30+,78
age,hist_gradient_boosting,0.1,21,1399,twenties,teens,208
age,hist_gradient_boosting,0.1,21,1399,twenties,twenties,1183
age,xgboost,0.1,21,1399,30+,30+,93
age,xgboost,0.1,21,1399,30+,teens,23
age,xgboost,0.1,21,1399,30+,twenties,405
age,xgboost,0.1,21,1399,teens,30+,12
age,xgboost,0.1,21,1399,teens,teens,1198
age,xgboost,0.1,21,1399,teens,twenties,299
age,xgboost,0.1,21,1399,twenties,30+,62
age,xgboost,0.1,21,1399,twenties,teens,184
age,xgboost,0.1,21,1399,twenties,twenties,1223
age,mlp,0.1,21,1399,30+,30+,182
age,mlp,0.1,21,1399,30+,teens,38
age,mlp,0.1,21,1399,30+,twenties,301
age,mlp,0.1,21,1399,teens,30+,36
age,mlp,0.1,21,1399,teens,teens,1196
age,mlp,0.1,21,1399,teens,twenties,277
age,mlp,0.1,21,1399,twenties,30+,196
age,mlp,0.1,21,1399,twenties,teens,212
age,mlp,0.1,21,1399,twenties,twenties,1061
age,logistic_regression,0.1,34,1399,30+,30+,252
age,logistic_regression,0.1,34,1399,30+,teens,51
age,logistic_regression,0.1,34,1399,30+,twenties,218
age,logistic_regression,0.1,34,1399,teens,30+,85
age,logistic_regression,0.1,34,1399,teens,teens,1170
age,logistic_regression,0.1,34,1399,teens,twenties,254
age,logistic_regression,0.1,34,1399,twenties,30+,339
age,logistic_regression,0.1,34,1399,twenties,teens,238
age,logistic_regression,0.1,34,1399,twenties,twenties,892
age,random_forest,0.1,34,1399,30+,30+,2
age,random_forest,0.1,34,1399,30+,teens,15
age,random_forest,0.1,34,1399,30+,twenties,504
age,random_forest,0.1,34,1399,teens,30+,0
age,random_forest,0.1,34,1399,teens,teens,1153
age,random_forest,0.1,34,1399,teens,twenties,356
age,random_forest,0.1,34,1399,twenties,30+,1
age,random_forest,0.1,34,1399,twenties,teens,185
age,random_forest,0.1,34,1399,twenties,twenties,1283
age,hist_gradient_boosting,0.1,34,1399,30+,30+,51
age,hist_gradient_boosting,0.1,34,1399,30+,teens,43
age,hist_gradient_boosting,0.1,34,1399,30+,twenties,427
age,hist_gradient_boosting,0.1,34,1399,teens,30+,8
age,hist_gradient_boosting,0.1,34,1399,teens,teens,1218
age,hist_gradient_boosting,0.1,34,1399,teens,twenties,283
age,hist_gradient_boosting,0.1,34,1399,twenties,30+,52
age,hist_gradient_boosting,0.1,34,1399,twenties,teens,265
age,hist_gradient_boosting,0.1,34,1399,twenties,twenties,1152
age,xgboost,0.1,34,1399,30+,30+,57
age,xgboost,0.1,34,1399,30+,teens,25
age,xgboost,0.1,34,1399,30+,twenties,439
age,xgboost,0.1,34,1399,teens,30+,8
age,xgboost,0.1,34,1399,teens,teens,1230
age,xgboost,0.1,34,1399,teens,twenties,271
age,xgboost,0.1,34,1399,twenties,30+,55
age,xgboost,0.1,34,1399,twenties,teens,220
age,xgboost,0.1,34,1399,twenties,twenties,1194
age,mlp,0.1,34,1399,30+,30+,165
age,mlp,0.1,34,1399,30+,teens,58
age,mlp,0.1,34,1399,30+,twenties,298
age,mlp,0.1,34,1399,teens,30+,29
age,mlp,0.1,34,1399,teens,teens,1234
age,mlp,0.1,34,1399,teens,twenties,246
age,mlp,0.1,34,1399,twenties,30+,180
age,mlp,0.1,34,1399,twenties,teens,233
age,mlp,0.1,34,1399,twenties,twenties,1056
age,logistic_regression,0.1,55,1399,30+,30+,229
age,logistic_regression,0.1,55,1399,30+,teens,56
age,logistic_regression,0.1,55,1399,30+,twenties,236
age,logistic_regression,0.1,55,1399,teens,30+,61
age,logistic_regression,0.1,55,1399,teens,teens,1199
age,logistic_regression,0.1,55,1399,teens,twenties,249
age,logistic_regression,0.1,55,1399,twenties,30+,313
age,logistic_regression,0.1,55,1399,twenties,teens,241
age,logistic_regression,0.1,55,1399,twenties,twenties,915
age,random_forest,0.1,55,1399,30+,30+,3
age,random_forest,0.1,55,1399,30+,teens,16
age,random_forest,0.1,55,1399,30+,twenties,502
age,random_forest,0.1,55,1399,teens,30+,2
age,random_forest,0.1,55,1399,teens,teens,1139
age,random_forest,0.1,55,1399,teens,twenties,368
age,random_forest,0.1,55,1399,twenties,30+,2
age,random_forest,0.1,55,1399,twenties,teens,189
age,random_forest,0.1,55,1399,twenties,twenties,1278
age,hist_gradient_boosting,0.1,55,1399,30+,30+,76
age,hist_gradient_boosting,0.1,55,1399,30+,teens,37
age,hist_gradient_boosting,0.1,55,1399,30+,twenties,408
age,hist_gradient_boosting,0.1,55,1399,teens,30+,11
age,hist_gradient_boosting,0.1,55,1399,teens,teens,1206
age,hist_gradient_boosting,0.1,55,1399,teens,twenties,292
age,hist_gradient_boosting,0.1,55,1399,twenties,30+,72
age,hist_gradient_boosting,0.1,55,1399,twenties,teens,256
age,hist_gradient_boosting,0.1,55,1399,twenties,twenties,1141
age,xgboost,0.1,55,1399,30+,30+,86
age,xgboost,0.1,55,1399,30+,teens,26
age,xgboost,0.1,55,1399,30+,twenties,409
age,xgboost,0.1,55,1399,teens,30+,12
age,xgboost,0.1,55,1399,teens,teens,1207
age,xgboost,0.1,55,1399,teens,twenties,290
age,xgboost,0.1,55,1399,twenties,30+,46
age,xgboost,0.1,55,1399,twenties,teens,191
age,xgboost,0.1,55,1399,twenties,twenties,1232
age,mlp,0.1,55,1399,30+,30+,195
age,mlp,0.1,55,1399,30+,teens,29
age,mlp,0.1,55,1399,30+,twenties,297
age,mlp,0.1,55,1399,teens,30+,37
age,mlp,0.1,55,1399,teens,teens,1241
age,mlp,0.1,55,1399,teens,twenties,231
age,mlp,0.1,55,1399,twenties,30+,207
age,mlp,0.1,55,1399,twenties,teens,229
age,mlp,0.1,55,1399,twenties,twenties,1033
age,logistic_regression,0.1,89,1399,30+,30+,226
age,logistic_regression,0.1,89,1399,30+,teens,61
age,logistic_regression,0.1,89,1399,30+,twenties,234
age,logistic_regression,0.1,89,1399,teens,30+,54
age,logistic_regression,0.1,89,1399,teens,teens,1183
age,logistic_regression,0.1,89,1399,teens,twenties,272
age,logistic_regression,0.1,89,1399,twenties,30+,304
age,logistic_regression,0.1,89,1399,twenties,teens,238
age,logistic_regression,0.1,89,1399,twenties,twenties,927
age,random_forest,0.1,89,1399,30+,30+,9
age,random_forest,0.1,89,1399,30+,teens,19
age,random_forest,0.1,89,1399,30+,twenties,493
age,random_forest,0.1,89,1399,teens,30+,1
age,random_forest,0.1,89,1399,teens,teens,1129
age,random_forest,0.1,89,1399,teens,twenties,379
age,random_forest,0.1,89,1399,twenties,30+,2
age,random_forest,0.1,89,1399,twenties,teens,188
age,random_forest,0.1,89,1399,twenties,twenties,1279
age,hist_gradient_boosting,0.1,89,1399,30+,30+,53
age,hist_gradient_boosting,0.1,89,1399,30+,teens,44
age,hist_gradient_boosting,0.1,89,1399,30+,twenties,424
age,hist_gradient_boosting,0.1,89,1399,teens,30+,6
age,hist_gradient_boosting,0.1,89,1399,teens,teens,1231
age,hist_gradient_boosting,0.1,89,1399,teens,twenties,272
age,hist_gradient_boosting,0.1,89,1399,twenties,30+,43
age,hist_gradient_boosting,0.1,89,1399,twenties,teens,251
age,hist_gradient_boosting,0.1,89,1399,twenties,twenties,1175
age,xgboost,0.1,89,1399,30+,30+,82
age,xgboost,0.1,89,1399,30+,teens,23
age,xgboost,0.1,89,1399,30+,twenties,416
age,xgboost,0.1,89,1399,teens,30+,3
age,xgboost,0.1,89,1399,teens,teens,1226
age,xgboost,0.1,89,1399,teens,twenties,280
age,xgboost,0.1,89,1399,twenties,30+,54
age,xgboost,0.1,89,1399,twenties,teens,209
age,xgboost,0.1,89,1399,twenties,twenties,1206
age,mlp,0.1,89,1399,30+,30+,158
age,mlp,0.1,89,1399,30+,teens,45
age,mlp,0.1,89,1399,30+,twenties,318
age,mlp,0.1,89,1399,teens,30+,29
age,mlp,0.1,89,1399,teens,teens,1243
age,mlp,0.1,89,1399,teens,twenties,237
age,mlp,0.1,89,1399,twenties,30+,209
age,mlp,0.1,89,1399,twenties,teens,277
age,mlp,0.1,89,1399,twenties,twenties,983
age,logistic_regression,0.25,13,3498,30+,30+,307
age,logistic_regression,0.25,13,3498,30+,teens,34
age,logistic_regression,0.25,13,3498,30+,twenties,180
age,logistic_regression,0.25,13,3498,teens,30+,73
age,logistic_regression,0.25,13,3498,teens,teens,1222
age,logistic_regression,0.25,13,3498,teens,twenties,214
age,logistic_regression,0.25,13,3498,twenties,30+,384
age,logistic_regression,0.25,13,3498,twenties,teens,200
age,logistic_regression,0.25,13,3498,twenties,twenties,885
age,random_forest,0.25,13,3498,30+,30+,19
age,random_forest,0.25,13,3498,30+,teens,12
age,random_forest,0.25,13,3498,30+,twenties,490
age,random_forest,0.25,13,3498,teens,30+,5
age,random_forest,0.25,13,3498,teens,teens,1132
age,random_forest,0.25,13,3498,teens,twenties,372
age,random_forest,0.25,13,3498,twenties,30+,14
age,random_forest,0.25,13,3498,twenties,teens,160
age,random_forest,0.25,13,3498,twenties,twenties,1295
age,hist_gradient_boosting,0.25,13,3498,30+,30+,83
age,hist_gradient_boosting,0.25,13,3498,30+,teens,27
age,hist_gradient_boosting,0.25,13,3498,30+,twenties,411
age,hist_gradient_boosting,0.25,13,3498,teens,30+,18
age,hist_gradient_boosting,0.25,13,3498,teens,teens,1219
age,hist_gradient_boosting,0.25,13,3498,teens,twenties,272
age,hist_gradient_boosting,0.25,13,3498,twenties,30+,66
age,hist_gradient_boosting,0.25,13,3498,twenties,teens,189
age,hist_gradient_boosting,0.25,13,3498,twenties,twenties,1214
age,xgboost,0.25,13,3498,30+,30+,113
age,xgboost,0.25,13,3498,30+,teens,29
age,xgboost,0.25,13,3498,30+,twenties,379
age,xgboost,0.25,13,3498,teens,30+,17
age,xgboost,0.25,13,3498,teens,teens,1235
age,xgboost,0.25,13,3498,teens,twenties,257
age,xgboost,0.25,13,3498,twenties,30+,81
age,xgboost,0.25,13,3498,twenties,teens,180
age,xgboost,0.25,13,3498,twenties,twenties,1208
age,mlp,0.25,13,3498,30+,30+,203
age,mlp,0.25,13,3498,30+,teens,28
age,mlp,0.25,13,3498,30+,twenties,290
age,mlp,0.25,13,3498,teens,30+,29
age,mlp,0.25,13,3498,teens,teens,1241
age,mlp,0.25,13,3498,teens,twenties,239
age,mlp,0.25,13,3498,twenties,30+,185
age,mlp,0.25,13,3498,twenties,teens,211
age,mlp,0.25,13,3498,twenties,twenties,1073
age,logistic_regression,0.25,21,3498,30+,30+,316
age,logistic_regression,0.25,21,3498,30+,teens,32
age,logistic_regression,0.25,21,3498,30+,twenties,173
age,logistic_regression,0.25,21,3498,teens,30+,53
age,logistic_regression,0.25,21,3498,teens,teens,1242
age,logistic_regression,0.25,21,3498,teens,twenties,214
age,logistic_regression,0.25,21,3498,twenties,30+,389
age,logistic_regression,0.25,21,3498,twenties,teens,181
age,logistic_regression,0.25,21,3498,twenties,twenties,899
age,random_forest,0.25,21,3498,30+,30+,21
age,random_forest,0.25,21,3498,30+,teens,15
age,random_forest,0.25,21,3498,30+,twenties,485
age,random_forest,0.25,21,3498,teens,30+,4
age,random_forest,0.25,21,3498,teens,teens,1147
age,random_forest,0.25,21,3498,teens,twenties,358
age,random_forest,0.25,21,3498,twenties,30+,14
age,random_forest,0.25,21,3498,twenties,teens,164
age,random_forest,0.25,21,3498,twenties,twenties,1291
age,hist_gradient_boosting,0.25,21,3498,30+,30+,95
age,hist_gradient_boosting,0.25,21,3498,30+,teens,35
age,hist_gradient_boosting,0.25,21,3498,30+,twenties,391
age,hist_gradient_boosting,0.25,21,3498,teens,30+,11
age,hist_gradient_boosting,0.25,21,3498,teens,teens,1232
age,hist_gradient_boosting,0.25,21,3498,teens,twenties,266
age,hist_gradient_boosting,0.25,21,3498,twenties,30+,73
age,hist_gradient_boosting,0.25,21,3498,twenties,teens,198
age,hist_gradient_boosting,0.25,21,3498,twenties,twenties,1198
age,xgboost,0.25,21,3498,30+,30+,113
age,xgboost,0.25,21,3498,30+,teens,29
age,xgboost,0.25,21,3498,30+,twenties,379
age,xgboost,0.25,21,3498,teens,30+,14
age,xgboost,0.25,21,3498,teens,teens,1232
age,xgboost,0.25,21,3498,teens,twenties,263
age,xgboost,0.25,21,3498,twenties,30+,83
age,xgboost,0.25,21,3498,twenties,teens,185
age,xgboost,0.25,21,3498,twenties,twenties,1201
age,mlp,0.25,21,3498,30+,30+,202
age,mlp,0.25,21,3498,30+,teens,27
age,mlp,0.25,21,3498,30+,twenties,292
age,mlp,0.25,21,3498,teens,30+,24
age,mlp,0.25,21,3498,teens,teens,1238
age,mlp,0.25,21,3498,teens,twenties,247
age,mlp,0.25,21,3498,twenties,30+,198
age,mlp,0.25,21,3498,twenties,teens,172
age,mlp,0.25,21,3498,twenties,twenties,1099
age,logistic_regression,0.25,34,3498,30+,30+,299
age,logistic_regression,0.25,34,3498,30+,teens,42
age,logistic_regression,0.25,34,3498,30+,twenties,180
age,logistic_regression,0.25,34,3498,teens,30+,59
age,logistic_regression,0.25,34,3498,teens,teens,1243
age,logistic_regression,0.25,34,3498,teens,twenties,207
age,logistic_regression,0.25,34,3498,twenties,30+,384
age,logistic_regression,0.25,34,3498,twenties,teens,202
age,logistic_regression,0.25,34,3498,twenties,twenties,883
age,random_forest,0.25,34,3498,30+,30+,8
age,random_forest,0.25,34,3498,30+,teens,13
age,random_forest,0.25,34,3498,30+,twenties,500
age,random_forest,0.25,34,3498,teens,30+,1
age,random_forest,0.25,34,3498,teens,teens,1154
age,random_forest,0.25,34,3498,teens,twenties,354
age,random_forest,0.25,34,3498,twenties,30+,6
age,random_forest,0.25,34,3498,twenties,teens,161
age,random_forest,0.25,34,3498,twenties,twenties,1302
age,hist_gradient_boosting,0.25,34,3498,30+,30+,85
age,hist_gradient_boosting,0.25,34,3498,30+,teens,38
age,hist_gradient_boosting,0.25,34,3498,30+,twenties,398
age,hist_gradient_boosting,0.25,34,3498,teens,30+,11
age,hist_gradient_boosting,0.25,34,3498,teens,teens,1223
age,hist_gradient_boosting,0.25,34,3498,teens,twenties,275
age,hist_gradient_boosting,0.25,34,3498,twenties,30+,63
age,hist_gradient_boosting,0.25,34,3498,twenties,teens,196
age,hist_gradient_boosting,0.25,34,3498,twenties,twenties,1210
age,xgboost,0.25,34,3498,30+,30+,110
age,xgboost,0.25,34,3498,30+,teens,29
age,xgboost,0.25,34,3498,30+,twenties,382
age,xgboost,0.25,34,3498,teens,30+,12
age,xgboost,0.25,34,3498,teens,teens,1239
age,xgboost,0.25,34,3498,teens,twenties,258
age,xgboost,0.25,34,3498,twenties,30+,80
age,xgboost,0.25,34,3498,twenties,teens,189
age,xgboost,0.25,34,3498,twenties,twenties,1200
age,mlp,0.25,34,3498,30+,30+,179
age,mlp,0.25,34,3498,30+,teens,42
age,mlp,0.25,34,3498,30+,twenties,300
age,mlp,0.25,34,3498,teens,30+,19
age,mlp,0.25,34,3498,teens,teens,1269
age,mlp,0.25,34,3498,teens,twenties,221
age,mlp,0.25,34,3498,twenties,30+,172
age,mlp,0.25,34,3498,twenties,teens,199
age,mlp,0.25,34,3498,twenties,twenties,1098
age,logistic_regression,0.25,55,3498,30+,30+,307
age,logistic_regression,0.25,55,3498,30+,teens,40
age,logistic_regression,0.25,55,3498,30+,twenties,174
age,logistic_regression,0.25,55,3498,teens,30+,47
age,logistic_regression,0.25,55,3498,teens,teens,1237
age,logistic_regression,0.25,55,3498,teens,twenties,225
age,logistic_regression,0.25,55,3498,twenties,30+,374
age,logistic_regression,0.25,55,3498,twenties,teens,206
age,logistic_regression,0.25,55,3498,twenties,twenties,889
age,random_forest,0.25,55,3498,30+,30+,5
age,random_forest,0.25,55,3498,30+,teens,13
age,random_forest,0.25,55,3498,30+,twenties,503
age,random_forest,0.25,55,3498,teens,30+,0
age,random_forest,0.25,55,3498,teens,teens,1147
age,random_forest,0.25,55,3498,teens,twenties,362
age,random_forest,0.25,55,3498,twenties,30+,2
age,random_forest,0.25,55,3498,twenties,teens,182
age,random_forest,0.25,55,3498,twenties,twenties,1285
age,hist_gradient_boosting,0.25,55,3498,30+,30+,77
age,hist_gradient_boosting,0.25,55,3498,30+,teens,42
age,hist_gradient_boosting,0.25,55,3498,30+,twenties,402
age,hist_gradient_boosting,0.25,55,3498,teens,30+,6
age,hist_gradient_boosting,0.25,55,3498,teens,teens,1235
age,hist_gradient_boosting,0.25,55,3498,teens,twenties,268
age,hist_gradient_boosting,0.25,55,3498,twenties,30+,50
age,hist_gradient_boosting,0.25,55,3498,twenties,teens,226
age,hist_gradient_boosting,0.25,55,3498,twenties,twenties,1193
age,xgboost,0.25,55,3498,30+,30+,87
age,xgboost,0.25,55,3498,30+,teens,30
age,xgboost,0.25,55,3498,30+,twenties,404
age,xgboost,0.25,55,3498,teens,30+,6
age,xgboost,0.25,55,3498,teens,teens,1239
age,xgboost,0.25,55,3498,teens,twenties,264
age,xgboost,0.25,55,3498,twenties,30+,62
age,xgboost,0.25,55,3498,twenties,teens,197
age,xgboost,0.25,55,3498,twenties,twenties,1210
age,mlp,0.25,55,3498,30+,30+,182
age,mlp,0.25,55,3498,30+,teens,34
age,mlp,0.25,55,3498,30+,twenties,305
age,mlp,0.25,55,3498,teens,30+,21
age,mlp,0.25,55,3498,teens,teens,1265
age,mlp,0.25,55,3498,teens,twenties,223
age,mlp,0.25,55,3498,twenties,30+,172
age,mlp,0.25,55,3498,twenties,teens,204
age,mlp,0.25,55,3498,twenties,twenties,1093
age,logistic_regression,0.25,89,3498,30+,30+,316
age,logistic_regression,0.25,89,3498,30+,teens,36
age,logistic_regression,0.25,89,3498,30+,twenties,169
age,logistic_regression,0.25,89,3498,teens,30+,66
age,logistic_regression,0.25,89,3498,teens,teens,1251
age,logistic_regression,0.25,89,3498,teens,twenties,192
age,logistic_regression,0.25,89,3498,twenties,30+,396
age,logistic_regression,0.25,89,3498,twenties,teens,200
age,logistic_regression,0.25,89,3498,twenties,twenties,873
age,random_forest,0.25,89,3498,30+,30+,15
age,random_forest,0.25,89,3498,30+,teens,13
age,random_forest,0.25,89,3498,30+,twenties,493
age,random_forest,0.25,89,3498,teens,30+,3
age,random_forest,0.25,89,3498,teens,teens,1156
age,random_forest,0.25,89,3498,teens,twenties,350
age,random_forest,0.25,89,3498,twenties,30+,11
age,random_forest,0.25,89,3498,twenties,teens,172
age,random_forest,0.25,89,3498,twenties,twenties,1286
age,hist_gradient_boosting,0.25,89,3498,30+,30+,108
age,hist_gradient_boosting,0.25,89,3498,30+,teens,34
age,hist_gradient_boosting,0.25,89,3498,30+,twenties,379
age,hist_gradient_boosting,0.25,89,3498,teens,30+,17
age,hist_gradient_boosting,0.25,89,3498,teens,teens,1225
age,hist_gradient_boosting,0.25,89,3498,teens,twenties,267
age,hist_gradient_boosting,0.25,89,3498,twenties,30+,81
age,hist_gradient_boosting,0.25,89,3498,twenties,teens,199
age,hist_gradient_boosting,0.25,89,3498,twenties,twenties,1189
age,xgboost,0.25,89,3498,30+,30+,132
age,xgboost,0.25,89,3498,30+,teens,28
age,xgboost,0.25,89,3498,30+,twenties,361
age,xgboost,0.25,89,3498,teens,30+,16
age,xgboost,0.25,89,3498,teens,teens,1243
age,xgboost,0.25,89,3498,teens,twenties,250
age,xgboost,0.25,89,3498,twenties,30+,95
age,xgboost,0.25,89,3498,twenties,teens,193
age,xgboost,0.25,89,3498,twenties,twenties,1181
age,mlp,0.25,89,3498,30+,30+,198
age,mlp,0.25,89,3498,30+,teens,36
age,mlp,0.25,89,3498,30+,twenties,287
age,mlp,0.25,89,3498,teens,30+,21
age,mlp,0.25,89,3498,teens,teens,1281
age,mlp,0.25,89,3498,teens,twenties,207
age,mlp,0.25,89,3498,twenties,30+,187
age,mlp,0.25,89,3498,twenties,teens,209
age,mlp,0.25,89,3498,twenties,twenties,1073
age,logistic_regression,0.5,13,6997,30+,30+,360
age,logistic_regression,0.5,13,6997,30+,teens,31
age,logistic_regression,0.5,13,6997,30+,twenties,130
age,logistic_regression,0.5,13,6997,teens,30+,66
age,logistic_regression,0.5,13,6997,teens,teens,1275
age,logistic_regression,0.5,13,6997,teens,twenties,168
age,logistic_regression,0.5,13,6997,twenties,30+,409
age,logistic_regression,0.5,13,6997,twenties,teens,167
age,logistic_regression,0.5,13,6997,twenties,twenties,893
age,random_forest,0.5,13,6997,30+,30+,17
age,random_forest,0.5,13,6997,30+,teens,13
age,random_forest,0.5,13,6997,30+,twenties,491
age,random_forest,0.5,13,6997,teens,30+,4
age,random_forest,0.5,13,6997,teens,teens,1156
age,random_forest,0.5,13,6997,teens,twenties,349
age,random_forest,0.5,13,6997,twenties,30+,12
age,random_forest,0.5,13,6997,twenties,teens,150
age,random_forest,0.5,13,6997,twenties,twenties,1307
age,hist_gradient_boosting,0.5,13,6997,30+,30+,115
age,hist_gradient_boosting,0.5,13,6997,30+,teens,28
age,hist_gradient_boosting,0.5,13,6997,30+,twenties,378
age,hist_gradient_boosting,0.5,13,6997,teens,30+,18
age,hist_gradient_boosting,0.5,13,6997,teens,teens,1256
age,hist_gradient_boosting,0.5,13,6997,teens,twenties,235
age,hist_gradient_boosting,0.5,13,6997,twenties,30+,104
age,hist_gradient_boosting,0.5,13,6997,twenties,teens,188
age,hist_gradient_boosting,0.5,13,6997,twenties,twenties,1177
age,xgboost,0.5,13,6997,30+,30+,135
age,xgboost,0.5,13,6997,30+,teens,28
age,xgboost,0.5,13,6997,30+,twenties,358
age,xgboost,0.5,13,6997,teens,30+,18
age,xgboost,0.5,13,6997,teens,teens,1261
age,xgboost,0.5,13,6997,teens,twenties,230
age,xgboost,0.5,13,6997,twenties,30+,102
age,xgboost,0.5,13,6997,twenties,teens,173
age,xgboost,0.5,13,6997,twenties,twenties,1194
age,mlp,0.5,13,6997,30+,30+,203
age,mlp,0.5,13,6997,30+,teens,35
age,mlp,0.5,13,6997,30+,twenties,283
age,mlp,0.5,13,6997,teens,30+,35
age,mlp,0.5,13,6997,teens,teens,1277
age,mlp,0.5,13,6997,teens,twenties,197
age,mlp,0.5,13,6997,twenties,30+,195
age,mlp,0.5,13,6997,twenties,teens,187
age,mlp,0.5,13,6997,twenties,twenties,1087
age,logistic_regression,0.5,21,6997,30+,30+,347
age,logistic_regression,0.5,21,6997,30+,teens,27
age,logistic_regression,0.5,21,6997,30+,twenties,147
age,logistic_regression,0.5,21,6997,teens,30+,57
age,logistic_regression,0.5,21,6997,teens,teens,1267
age,logistic_regression,0.5,21,6997,teens,twenties,185
age,logistic_regression,0.5,21,6997,twenties,30+,382
age,logistic_regression,0.5,21,6997,twenties,teens,166
age,logistic_regression,0.5,21,6997,twenties,twenties,921
age,random_forest,0.5,21,6997,30+,30+,15
age,random_forest,0.5,21,6997,30+,teens,16
age,random_forest,0.5,21,6997,30+,twenties,490
age,random_forest,0.5,21,6997,teens,30+,4
age,random_forest,0.5,21,6997,teens,teens,1167
age,random_forest,0.5,21,6997,teens,twenties,338
age,random_forest,0.5,21,6997,twenties,30+,6
age,random_forest,0.5,21,6997,twenties,teens,167
age,random_forest,0.5,21,6997,twenties,twenties,1296
age,hist_gradient_boosting,0.5,21,6997,30+,30+,87
age,hist_gradient_boosting,0.5,21,6997,30+,teens,26
age,hist_gradient_boosting,0.5,21,6997,30+,twenties,408
age,hist_gradient_boosting,0.5,21,6997,teens,30+,13
age,hist_gradient_boosting,0.5,21,6997,teens,teens,1245
age,hist_gradient_boosting,0.5,21,6997,teens,twenties,251
age,hist_gradient_boosting,0.5,21,6997,twenties,30+,79
age,hist_gradient_boosting,0.5,21,6997,twenties,teens,198
age,hist_gradient_boosting,0.5,21,6997,twenties,twenties,1192
age,xgboost,0.5,21,6997,30+,30+,129
age,xgboost,0.5,21,6997,30+,teens,22
age,xgboost,0.5,21,6997,30+,twenties,370
age,xgboost,0.5,21,6997,teens,30+,17
age,xgboost,0.5,21,6997,teens,teens,1247
age,xgboost,0.5,21,6997,teens,twenties,245
age,xgboost,0.5,21,6997,twenties,30+,91
age,xgboost,0.5,21,6997,twenties,teens,178
age,xgboost,0.5,21,6997,twenties,twenties,1200
age,mlp,0.5,21,6997,30+,30+,190
age,mlp,0.5,21,6997,30+,teens,30
age,mlp,0.5,21,6997,30+,twenties,301
age,mlp,0.5,21,6997,teens,30+,19
age,mlp,0.5,21,6997,teens,teens,1253
age,mlp,0.5,21,6997,teens,twenties,237
age,mlp,0.5,21,6997,twenties,30+,152
age,mlp,0.5,21,6997,twenties,teens,177
age,mlp,0.5,21,6997,twenties,twenties,1140
age,logistic_regression,0.5,34,6997,30+,30+,369
age,logistic_regression,0.5,34,6997,30+,teens,22
age,logistic_regression,0.5,34,6997,30+,twenties,130
age,logistic_regression,0.5,34,6997,teens,30+,63
age,logistic_regression,0.5,34,6997,teens,teens,1255
age,logistic_regression,0.5,34,6997,teens,twenties,191
age,logistic_regression,0.5,34,6997,twenties,30+,404
age,logistic_regression,0.5,34,6997,twenties,teens,167
age,logistic_regression,0.5,34,6997,twenties,twenties,898
age,random_forest,0.5,34,6997,30+,30+,16
age,random_forest,0.5,34,6997,30+,teens,9
age,random_forest,0.5,34,6997,30+,twenties,496
age,random_forest,0.5,34,6997,teens,30+,2
age,random_forest,0.5,34,6997,teens,teens,1155
age,random_forest,0.5,34,6997,teens,twenties,352
age,random_forest,0.5,34,6997,twenties,30+,9
age,random_forest,0.5,34,6997,twenties,teens,160
age,random_forest,0.5,34,6997,twenties,twenties,1300
age,hist_gradient_boosting,0.5,34,6997,30+,30+,114
age,hist_gradient_boosting,0.5,34,6997,30+,teens,32
age,hist_gradient_boosting,0.5,34,6997,30+,twenties,375
age,hist_gradient_boosting,0.5,34,6997,teens,30+,18
age,hist_gradient_boosting,0.5,34,6997,teens,teens,1256
age,hist_gradient_boosting,0.5,34,6997,teens,twenties,235
age,hist_gradient_boosting,0.5,34,6997,twenties,30+,100
age,hist_gradient_boosting,0.5,34,6997,twenties,teens,195
age,hist_gradient_boosting,0.5,34,6997,twenties,twenties,1174
age,xgboost,0.5,34,6997,30+,30+,124
age,xgboost,0.5,34,6997,30+,teens,28
age,xgboost,0.5,34,6997,30+,twenties,369
age,xgboost,0.5,34,6997,teens,30+,15
age,xgboost,0.5,34,6997,teens,teens,1249
age,xgboost,0.5,34,6997,teens,twenties,245
age,xgboost,0.5,34,6997,twenties,30+,110
age,xgboost,0.5,34,6997,twenties,teens,179
age,xgboost,0.5,34,6997,twenties,twenties,1180
age,mlp,0.5,34,6997,30+,30+,168
age,mlp,0.5,34,6997,30+,teens,34
age,mlp,0.5,34,6997,30+,twenties,319
age,mlp,0.5,34,6997,teens,30+,23
age,mlp,0.5,34,6997,teens,teens,1252
