split,metric,k,value
train,cosine_mean,,0.1489573003248604
train,cosine_std,,0.05390699681066411
train,cosine_min,,0.025895633570970758
train,cosine_max,,0.2718754915210238
train,l2_distance_mean,,2.9747766814009644
train,l2_distance_std,,0.10383583984916955
train,l2_distance_min,,2.6645343377641852
train,l2_distance_max,,3.246381872109733
train,absolute_delta_mean,,0.12119162947617934
train,absolute_delta_std,,0.09157351811819935
train,absolute_delta_min,,7.621943950653076e-06
train,absolute_delta_max,,0.6599272768944502
train,original_norm_mean,,0.43547167974391526
train,original_norm_std,,0.05032881173774303
train,original_norm_min,,0.3358296564388482
train,original_norm_max,,0.608395872683312
train,private_norm_mean,,3.0092783105630154
train,private_norm_std,,0.10515478952581718
train,private_norm_min,,2.6747098460299252
train,private_norm_max,,3.315389510531704
train,relative_l2_distance_mean,,6.919511949154296
train,relative_l2_distance_std,,0.8146195473865906
train,relative_l2_distance_min,,4.880821518820188
train,relative_l2_distance_max,,9.53571727060764
train,private_to_original_norm_ratio_mean,,6.996715471655702
train,private_to_original_norm_ratio_std,,0.7989207784233406
train,private_to_original_norm_ratio_min,,5.046873580665924
train,private_to_original_norm_ratio_max,,9.5820424032998
train,neighbor_overlap,5,0.06052631578947368
train,neighbor_overlap,10,0.08881578947368421
train,neighbor_overlap,20,0.15427631578947368
test,cosine_mean,,0.14825296778814614
test,cosine_std,,0.05625984767248372
test,cosine_min,,-0.004519777778691446
test,cosine_max,,0.3071036988111188
test,l2_distance_mean,,2.966153592528821
test,l2_distance_std,,0.10282547971888045
test,l2_distance_min,,2.7051269925456447
test,l2_distance_max,,3.268948168401889
test,absolute_delta_mean,,0.12104482598847462
test,absolute_delta_std,,0.09103470395805066
test,absolute_delta_min,,4.445435479283333e-06
test,absolute_delta_max,,0.6909000612795353
test,original_norm_mean,,0.44208744484978685
test,original_norm_std,,0.07041193634569161
test,original_norm_min,,0.33330873483128737
test,original_norm_max,,0.8765038329515334
test,private_norm_mean,,3.0001023796375574
test,private_norm_std,,0.10720320596471962
test,private_norm_min,,2.7342996198289
test,private_norm_max,,3.3241805044117463
test,relative_l2_distance_mean,,6.845083999879132
test,relative_l2_distance_std,,0.9198672186370306
test,relative_l2_distance_min,,3.3075519656576624
test,relative_l2_distance_max,,9.386050258406598
test,private_to_original_norm_ratio_mean,,6.920267757541248
test,private_to_original_norm_ratio_std,,0.9139437022343035
test,private_to_original_norm_ratio_min,,3.4747862408833727
test,private_to_original_norm_ratio_max,,9.421268764350096
test,neighbor_overlap,5,0.04929577464788732
test,neighbor_overlap,10,0.08098591549295775
test,neighbor_overlap,20,0.15211267605633805
