task,classifier,train_fraction,seed,n_train,class_label,precision,recall,f1,support
gender,logistic_regression,0.1,13,1400,female,0.5114079020589872,0.5290731145653426,0.5200905489530278,1737.0
gender,logistic_regression,0.1,13,1400,male,0.5193889541715628,0.5017026106696936,0.5103926096997691,1762.0
gender,random_forest,0.1,13,1400,female,0.5046382189239332,0.4697754749568221,0.4865831842576029,1737.0
gender,random_forest,0.1,13,1400,male,0.5106269925611052,0.5454029511918275,0.5274423710208562,1762.0
gender,hist_gradient_boosting,0.1,13,1400,female,0.4938846825859057,0.4881980426021877,0.49102489866821075,1737.0
gender,hist_gradient_boosting,0.1,13,1400,male,0.5011223344556678,0.5068104426787742,0.5039503386004515,1762.0
gender,xgboost,0.1,13,1400,female,0.5069204152249135,0.5060449050086355,0.5064822817631807,1737.0
gender,xgboost,0.1,13,1400,male,0.5138810198300283,0.514755959137344,0.5143181173802098,1762.0
gender,mlp,0.1,13,1400,female,0.48063200815494395,0.5428900402993667,0.5098675317653419,1737.0
gender,mlp,0.1,13,1400,male,0.483409238776838,0.4216799091940976,0.45043952712943314,1762.0
gender,logistic_regression,0.1,21,1400,female,0.5043579314352121,0.49971214738054115,0.5020242914979757,1737.0
gender,logistic_regression,0.1,21,1400,male,0.5112485939257593,0.5158910329171397,0.5135593220338983,1762.0
gender,random_forest,0.1,21,1400,female,0.5018987341772152,0.4565342544617156,0.47814290021103406,1737.0
gender,random_forest,0.1,21,1400,male,0.5080771235018239,0.5533484676503972,0.5297473512632437,1762.0
gender,hist_gradient_boosting,0.1,21,1400,female,0.5006242197253433,0.46171560161197467,0.4803833483078766,1737.0
gender,hist_gradient_boosting,0.1,21,1400,male,0.5071164997364259,0.5459704880817253,0.5258267286143755,1762.0
gender,xgboost,0.1,21,1400,female,0.5069364161849711,0.5048934945308002,0.5059128929910586,1737.0
gender,xgboost,0.1,21,1400,male,0.5138496325607688,0.5158910329171397,0.5148683092608326,1762.0
gender,mlp,0.1,21,1400,female,0.5089485458612976,0.5238917674150835,0.5163120567375886,1737.0
gender,mlp,0.1,21,1400,male,0.5166569257744009,0.5017026106696936,0.5090699683270947,1762.0
gender,logistic_regression,0.1,34,1400,female,0.52330743618202,0.5428900402993667,0.5329189036450975,1737.0
gender,logistic_regression,0.1,34,1400,male,0.5321154979375369,0.5124858115777525,0.5221162185602776,1762.0
gender,random_forest,0.1,34,1400,female,0.5020455873758036,0.4945308002302821,0.4982598607888631,1737.0
gender,random_forest,0.1,34,1400,male,0.5089485458612976,0.5164585698070374,0.5126760563380282,1762.0
gender,hist_gradient_boosting,0.1,34,1400,female,0.4880294659300184,0.45768566493955093,0.47237076648841353,1737.0
gender,hist_gradient_boosting,0.1,34,1400,male,0.49625668449197863,0.5266742338251986,0.5110132158590308,1762.0
gender,xgboost,0.1,34,1400,female,0.5096262740656852,0.5181347150259067,0.5138452754781616,1737.0
gender,xgboost,0.1,34,1400,male,0.5170225043277553,0.5085130533484676,0.5127324749642346,1762.0
gender,mlp,0.1,34,1400,female,0.508869179600887,0.5284974093264249,0.5184975995481502,1737.0
gender,mlp,0.1,34,1400,male,0.5168141592920354,0.49716231555051077,0.506797801562048,1762.0
gender,logistic_regression,0.1,55,1400,female,0.4979129397734049,0.4807138744962579,0.48916227299355597,1737.0
gender,logistic_regression,0.1,55,1400,male,0.5049396267837541,0.5221339387060159,0.5133928571428571,1762.0
