task,classifier,train_fraction,seed,n_train,class_label,precision,recall,f1,support
gender,logistic_regression,0.1,13,1400,female,0.5181869054280918,0.5331030512377662,0.5255391600454029,1737.0
gender,logistic_regression,0.1,13,1400,male,0.5262850467289719,0.5113507377979569,0.5187104202648244,1762.0
gender,random_forest,0.1,13,1400,female,0.5223130106851037,0.4784110535405872,0.49939903846153844,1737.0
gender,random_forest,0.1,13,1400,male,0.5251572327044025,0.5686719636776391,0.5460490463215258,1762.0
gender,hist_gradient_boosting,0.1,13,1400,female,0.49628359062321326,0.49971214738054115,0.4979919678714859,1737.0
gender,hist_gradient_boosting,0.1,13,1400,male,0.5034285714285714,0.5,0.5017084282460137,1762.0
gender,xgboost,0.1,13,1400,female,0.5086640581330352,0.5238917674150835,0.5161656267725468,1737.0
gender,xgboost,0.1,13,1400,male,0.5163742690058479,0.5011350737797957,0.5086405529953917,1762.0
gender,mlp,0.1,13,1400,female,0.4805327868852459,0.5400115141047783,0.50853889943074,1737.0
gender,mlp,0.1,13,1400,male,0.4835164835164835,0.4245175936435868,0.45210033242671505,1762.0
gender,logistic_regression,0.1,21,1400,female,0.5143191116306254,0.5066206102475532,0.5104408352668214,1737.0
gender,logistic_regression,0.1,21,1400,male,0.5206935123042505,0.5283768444948922,0.5245070422535211,1762.0
gender,random_forest,0.1,21,1400,female,0.5115853658536585,0.4830166954519286,0.4968907314184187,1737.0
gender,random_forest,0.1,21,1400,male,0.5169445938676708,0.5454029511918275,0.5307925987296327,1762.0
gender,hist_gradient_boosting,0.1,21,1400,female,0.4886499402628435,0.47092688543465744,0.47962474347698625,1737.0
gender,hist_gradient_boosting,0.1,21,1400,male,0.4964383561643836,0.5141884222474461,0.5051575132422638,1762.0
gender,xgboost,0.1,21,1400,female,0.5172219085262564,0.5273459988485896,0.5222348916761688,1737.0
gender,xgboost,0.1,21,1400,male,0.5248842592592593,0.514755959137344,0.5197707736389685,1762.0
gender,mlp,0.1,21,1400,female,0.5047120418848168,0.5549798503166379,0.5286536879627091,1737.0
gender,mlp,0.1,21,1400,male,0.513530522341095,0.46311010215664017,0.4870188003581021,1762.0
gender,logistic_regression,0.1,34,1400,female,0.5268156424581005,0.5428900402993667,0.5347320669123902,1737.0
gender,logistic_regression,0.1,34,1400,male,0.5354008191925103,0.5192962542565267,0.5272255834053586,1762.0
gender,random_forest,0.1,34,1400,female,0.49380421313506817,0.4588370754173863,0.4756789018203521,1737.0
gender,random_forest,0.1,34,1400,male,0.5013262599469496,0.536322360953462,0.5182341650671785,1762.0
gender,hist_gradient_boosting,0.1,34,1400,female,0.5020242914979757,0.49971214738054115,0.500865551067513,1737.0
gender,hist_gradient_boosting,0.1,34,1400,male,0.5090395480225989,0.5113507377979569,0.5101925254813137,1762.0
gender,xgboost,0.1,34,1400,female,0.5140562248995983,0.515831894070236,0.5149425287356322,1737.0
gender,xgboost,0.1,34,1400,male,0.5210706150341685,0.5192962542565267,0.5201819215463331,1762.0
gender,mlp,0.1,34,1400,female,0.5085588072887908,0.5302245250431779,0.5191657271702368,1737.0
gender,mlp,0.1,34,1400,male,0.5165876777251185,0.4948921679909194,0.5055072463768115,1762.0
gender,logistic_regression,0.1,55,1400,female,0.5026994601079784,0.48244099021301096,0.49236192714453586,1737.0
gender,logistic_regression,0.1,55,1400,male,0.5092794759825328,0.5295119182746879,0.5191986644407346,1762.0
gender,random_forest,0.1,55,1400,female,0.5104422604422605,0.4784110535405872,0.49390787518573553,1737.0
gender,random_forest,0.1,55,1400,male,0.515766969535008,0.5476730987514189,0.5312413982934214,1762.0
gender,hist_gradient_boosting,0.1,55,1400,female,0.514063435068821,0.4945308002302821,0.5041079812206573,1737.0
gender,hist_gradient_boosting,0.1,55,1400,male,0.5196936542669585,0.5391600454029511,0.5292479108635098,1762.0
gender,xgboost,0.1,55,1400,female,0.5243013365735115,0.4968336211859528,0.5101980490688738,1737.0
gender,xgboost,0.1,55,1400,male,0.5283324338909876,0.5556186152099887,0.5416320885200553,1762.0
gender,mlp,0.1,55,1400,female,0.5033482142857143,0.7789291882556131,0.6115254237288136,1737.0
gender,mlp,0.1,55,1400,male,0.5265104808877928,0.24233825198637912,0.33190827827438785,1762.0
gender,logistic_regression,0.1,89,1400,female,0.5107427869858809,0.4789867587795049,0.49435531788472964,1737.0
gender,logistic_regression,0.1,89,1400,male,0.516042780748663,0.5476730987514189,0.5313876651982379,1762.0
gender,random_forest,0.1,89,1400,female,0.512396694214876,0.46401842256764536,0.48700906344410877,1737.0
gender,random_forest,0.1,89,1400,male,0.5166147455867082,0.5646992054483542,0.539587852494577,1762.0
gender,hist_gradient_boosting,0.1,89,1400,female,0.4944920440636475,0.4651698330454807,0.47938297241174727,1737.0
gender,hist_gradient_boosting,0.1,89,1400,male,0.5018766756032171,0.5312145289443814,0.5161290322580645,1762.0
gender,xgboost,0.1,89,1400,female,0.5067484662576687,0.4755325273459988,0.49064449064449067,1737.0
gender,xgboost,0.1,89,1400,male,0.512573568753344,0.5437003405221339,0.527678325530157,1762.0
gender,mlp,0.1,89,1400,female,0.5109356014580801,0.48416810592976395,0.4971918415607449,1737.0
gender,mlp,0.1,89,1400,male,0.5164597949271452,0.5431328036322361,0.5294605809128631,1762.0
gender,logistic_regression,0.25,13,3499,female,0.5063641394576647,0.5267702936096719,0.5163656884875847,1737.0
gender,logistic_regression,0.25,13,3499,male,0.5141843971631206,0.49375709421112374,0.5037637521713955,1762.0
gender,random_forest,0.25,13,3499,female,0.5128361858190709,0.4830166954519286,0.49747998814112065,1737.0
gender,random_forest,0.25,13,3499,male,0.5179817498658078,0.5476730987514189,0.5324137931034483,1762.0
gender,hist_gradient_boosting,0.25,13,3499,female,0.5009242144177449,0.4680483592400691,0.48392857142857143,1737.0
gender,hist_gradient_boosting,0.25,13,3499,male,0.5074626865671642,0.5402951191827469,0.5233644859813084,1762.0
gender,xgboost,0.25,13,3499,female,0.5132641291810842,0.51237766263673,0.5128205128205128,1737.0
gender,xgboost,0.25,13,3499,male,0.5201133144475921,0.5209988649262202,0.5205557130705982,1762.0
