epsilon,delta,sensitivity,dp_seed,split,metric,k,value
10.0,1e-05,1.0,2026,test,neighbor_overlap,5,0.04507042253521127
10.0,1e-05,1.0,2026,test,neighbor_overlap,10,0.0647887323943662
10.0,1e-05,1.0,2026,test,neighbor_overlap,20,0.14190140845070423
100.0,1e-05,1.0,2026,train,cosine_mean,,0.2321046920086024
100.0,1e-05,1.0,2026,train,cosine_std,,0.05253273082752673
100.0,1e-05,1.0,2026,train,cosine_min,,0.0602741809955267
100.0,1e-05,1.0,2026,train,cosine_max,,0.36279022425695073
100.0,1e-05,1.0,2026,train,l2_distance_mean,,1.8613625319305422
100.0,1e-05,1.0,2026,train,l2_distance_std,,0.07205956370804421
100.0,1e-05,1.0,2026,train,l2_distance_min,,1.7184758846300254
100.0,1e-05,1.0,2026,train,l2_distance_max,,2.078066999630655
100.0,1e-05,1.0,2026,train,absolute_delta_mean,,0.07570838204462109
100.0,1e-05,1.0,2026,train,absolute_delta_std,,0.05748341148984086
100.0,1e-05,1.0,2026,train,absolute_delta_min,,1.391395926475525e-06
100.0,1e-05,1.0,2026,train,absolute_delta_max,,0.3968151556327939
100.0,1e-05,1.0,2026,train,original_norm_mean,,0.43547167974391526
100.0,1e-05,1.0,2026,train,original_norm_std,,0.05032881173774303
100.0,1e-05,1.0,2026,train,original_norm_min,,0.3358296564388482
100.0,1e-05,1.0,2026,train,original_norm_max,,0.608395872683312
100.0,1e-05,1.0,2026,train,private_norm_mean,,1.9144779735556423
100.0,1e-05,1.0,2026,train,private_norm_std,,0.07199681175787083
100.0,1e-05,1.0,2026,train,private_norm_min,,1.7506116166849768
100.0,1e-05,1.0,2026,train,private_norm_max,,2.1275104941219936
100.0,1e-05,1.0,2026,train,relative_l2_distance_mean,,4.330609285223354
100.0,1e-05,1.0,2026,train,relative_l2_distance_std,,0.5209665691139886
100.0,1e-05,1.0,2026,train,relative_l2_distance_min,,3.1774694923392617
100.0,1e-05,1.0,2026,train,relative_l2_distance_max,,5.47712217027597
100.0,1e-05,1.0,2026,train,private_to_original_norm_ratio_mean,,4.450852641574616
100.0,1e-05,1.0,2026,train,private_to_original_norm_ratio_std,,0.5062869470725342
100.0,1e-05,1.0,2026,train,private_to_original_norm_ratio_min,,3.40054089236043
100.0,1e-05,1.0,2026,train,private_to_original_norm_ratio_max,,5.6208686778130765
100.0,1e-05,1.0,2026,train,neighbor_overlap,5,0.06447368421052632
100.0,1e-05,1.0,2026,train,neighbor_overlap,10,0.10526315789473684
100.0,1e-05,1.0,2026,train,neighbor_overlap,20,0.1723684210526316
100.0,1e-05,1.0,2026,test,cosine_mean,,0.23863089257349415
100.0,1e-05,1.0,2026,test,cosine_std,,0.061614517554739685
100.0,1e-05,1.0,2026,test,cosine_min,,0.07931346949528387
100.0,1e-05,1.0,2026,test,cosine_max,,0.49015933317687344
100.0,1e-05,1.0,2026,test,l2_distance_mean,,1.8614497259247635
100.0,1e-05,1.0,2026,test,l2_distance_std,,0.06428125908241908
100.0,1e-05,1.0,2026,test,l2_distance_min,,1.7081883559015516
100.0,1e-05,1.0,2026,test,l2_distance_max,,2.0027160725222073
100.0,1e-05,1.0,2026,test,absolute_delta_mean,,0.07572393165583177
100.0,1e-05,1.0,2026,test,absolute_delta_std,,0.057446248731931465
100.0,1e-05,1.0,2026,test,absolute_delta_min,,1.6130506992340088e-06
100.0,1e-05,1.0,2026,test,absolute_delta_max,,0.3981244132737629
100.0,1e-05,1.0,2026,test,original_norm_mean,,0.44208744484978685
100.0,1e-05,1.0,2026,test,original_norm_std,,0.07041193634569161
100.0,1e-05,1.0,2026,test,original_norm_min,,0.33330873483128737
100.0,1e-05,1.0,2026,test,original_norm_max,,0.8765038329515334
100.0,1e-05,1.0,2026,test,private_norm_mean,,1.91845553914251
100.0,1e-05,1.0,2026,test,private_norm_std,,0.0714313005083243
100.0,1e-05,1.0,2026,test,private_norm_min,,1.7475801140419414
100.0,1e-05,1.0,2026,test,private_norm_max,,2.094994089576008
100.0,1e-05,1.0,2026,test,relative_l2_distance_mean,,4.295489462682667
100.0,1e-05,1.0,2026,test,relative_l2_distance_std,,0.5731261550141785
100.0,1e-05,1.0,2026,test,relative_l2_distance_min,,2.014780025596871
100.0,1e-05,1.0,2026,test,relative_l2_distance_max,,5.929117306363708
100.0,1e-05,1.0,2026,test,private_to_original_norm_ratio_mean,,4.421232883974208
100.0,1e-05,1.0,2026,test,private_to_original_norm_ratio_std,,0.5577991758512594
100.0,1e-05,1.0,2026,test,private_to_original_norm_ratio_min,,2.306637993509696
100.0,1e-05,1.0,2026,test,private_to_original_norm_ratio_max,,6.096656130486359
100.0,1e-05,1.0,2026,test,neighbor_overlap,5,0.06619718309859156
100.0,1e-05,1.0,2026,test,neighbor_overlap,10,0.09859154929577464
100.0,1e-05,1.0,2026,test,neighbor_overlap,20,0.17922535211267604
20.0,1e-05,1.0,2026,train,cosine_mean,,0.08154911864239628
20.0,1e-05,1.0,2026,train,cosine_std,,0.04848767247157652
20.0,1e-05,1.0,2026,train,cosine_min,,-0.07905570736435931
20.0,1e-05,1.0,2026,train,cosine_max,,0.1880941884610031
20.0,1e-05,1.0,2026,train,l2_distance_mean,,5.672057157334813
20.0,1e-05,1.0,2026,train,l2_distance_std,,0.21958428596468985
20.0,1e-05,1.0,2026,train,l2_distance_min,,5.236644271436325
20.0,1e-05,1.0,2026,train,l2_distance_max,,6.332412188237527
20.0,1e-05,1.0,2026,train,absolute_delta_mean,,0.23070318808639395
20.0,1e-05,1.0,2026,train,absolute_delta_std,,0.17516694888761433
20.0,1e-05,1.0,2026,train,absolute_delta_min,,4.239380359649658e-06
20.0,1e-05,1.0,2026,train,absolute_delta_max,,1.2091992544010282
20.0,1e-05,1.0,2026,train,original_norm_mean,,0.43547167974391526
20.0,1e-05,1.0,2026,train,original_norm_std,,0.05032881173774303
20.0,1e-05,1.0,2026,train,original_norm_min,,0.3358296564388482
20.0,1e-05,1.0,2026,train,original_norm_max,,0.608395872683312
20.0,1e-05,1.0,2026,train,private_norm_mean,,5.691279120723035
20.0,1e-05,1.0,2026,train,private_norm_std,,0.21792111258964317
20.0,1e-05,1.0,2026,train,private_norm_min,,5.239009228976458
20.0,1e-05,1.0,2026,train,private_norm_max,,6.354701617622847
20.0,1e-05,1.0,2026,train,relative_l2_distance_mean,,13.196496098665731
20.0,1e-05,1.0,2026,train,relative_l2_distance_std,,1.5875210210212194
20.0,1e-05,1.0,2026,train,relative_l2_distance_min,,9.682578413441089
20.0,1e-05,1.0,2026,train,relative_l2_distance_max,,16.690219891371328
20.0,1e-05,1.0,2026,train,private_to_original_norm_ratio_mean,,13.239891736181876
20.0,1e-05,1.0,2026,train,private_to_original_norm_ratio_std,,1.5803250217842455
20.0,1e-05,1.0,2026,train,private_to_original_norm_ratio_min,,9.806962365768914
20.0,1e-05,1.0,2026,train,private_to_original_norm_ratio_max,,16.77430971878912
20.0,1e-05,1.0,2026,train,neighbor_overlap,5,0.043421052631578944
20.0,1e-05,1.0,2026,train,neighbor_overlap,10,0.07894736842105263
20.0,1e-05,1.0,2026,train,neighbor_overlap,20,0.13782894736842105
20.0,1e-05,1.0,2026,test,cosine_mean,,0.08668404012607067
20.0,1e-05,1.0,2026,test,cosine_std,,0.05649126419758829
20.0,1e-05,1.0,2026,test,cosine_min,,-0.053864522221862304
20.0,1e-05,1.0,2026,test,cosine_max,,0.2649204306377268
20.0,1e-05,1.0,2026,test,l2_distance_mean,,5.672322859673175
20.0,1e-05,1.0,2026,test,l2_distance_std,,0.1958817630886172
20.0,1e-05,1.0,2026,test,l2_distance_min,,5.205295505055376
20.0,1e-05,1.0,2026,test,l2_distance_max,,6.102798249287967
20.0,1e-05,1.0,2026,test,absolute_delta_mean,,0.23075057178096567
20.0,1e-05,1.0,2026,test,absolute_delta_std,,0.17505370426419334
20.0,1e-05,1.0,2026,test,absolute_delta_min,,4.915520548820496e-06
20.0,1e-05,1.0,2026,test,absolute_delta_max,,1.213188903115224
20.0,1e-05,1.0,2026,test,original_norm_mean,,0.44208744484978685
20.0,1e-05,1.0,2026,test,original_norm_std,,0.07041193634569161
20.0,1e-05,1.0,2026,test,original_norm_min,,0.33330873483128737
20.0,1e-05,1.0,2026,test,original_norm_max,,0.8765038329515334
20.0,1e-05,1.0,2026,test,private_norm_mean,,5.6941785516494905
20.0,1e-05,1.0,2026,test,private_norm_std,,0.1981106144463848
20.0,1e-05,1.0,2026,test,private_norm_min,,5.242054175620177
20.0,1e-05,1.0,2026,test,private_norm_max,,6.140251110329508
20.0,1e-05,1.0,2026,test,relative_l2_distance_mean,,13.089476838372454
20.0,1e-05,1.0,2026,test,relative_l2_distance_std,,1.7464648928199908
20.0,1e-05,1.0,2026,test,relative_l2_distance_min,,6.139560261999745
20.0,1e-05,1.0,2026,test,relative_l2_distance_max,,18.067567086428618
20.0,1e-05,1.0,2026,test,private_to_original_norm_ratio_mean,,13.137523877481183
20.0,1e-05,1.0,2026,test,private_to_original_norm_ratio_std,,1.7406727228041001
20.0,1e-05,1.0,2026,test,private_to_original_norm_ratio_min,,6.2841282194901895
20.0,1e-05,1.0,2026,test,private_to_original_norm_ratio_max,,18.180464567303336
20.0,1e-05,1.0,2026,test,neighbor_overlap,5,0.04647887323943662
20.0,1e-05,1.0,2026,test,neighbor_overlap,10,0.06760563380281691
20.0,1e-05,1.0,2026,test,neighbor_overlap,20,0.14471830985915496
5.0,1e-05,1.0,2026,train,cosine_mean,,0.030046540184740022
5.0,1e-05,1.0,2026,train,cosine_std,,0.04763136811300167
5.0,1e-05,1.0,2026,train,cosine_min,,-0.12437299935164406
5.0,1e-05,1.0,2026,train,cosine_max,,0.13095981911556986
5.0,1e-05,1.0,2026,train,l2_distance_mean,,17.441473701399673
5.0,1e-05,1.0,2026,train,l2_distance_std,,0.6752177299019786
5.0,1e-05,1.0,2026,train,l2_distance_min,,16.102586914483734
5.0,1e-05,1.0,2026,train,l2_distance_max,,19.472053481493177
5.0,1e-05,1.0,2026,train,absolute_delta_mean,,0.7094081523280971
5.0,1e-05,1.0,2026,train,absolute_delta_std,,0.5386352160422964
5.0,1e-05,1.0,2026,train,absolute_delta_min,,1.30385160446167e-05
5.0,1e-05,1.0,2026,train,absolute_delta_max,,3.7182660745456815
5.0,1e-05,1.0,2026,train,original_norm_mean,,0.43547167974391526
5.0,1e-05,1.0,2026,train,original_norm_std,,0.05032881173774303
5.0,1e-05,1.0,2026,train,original_norm_min,,0.3358296564388482
5.0,1e-05,1.0,2026,train,original_norm_max,,0.608395872683312
5.0,1e-05,1.0,2026,train,private_norm_mean,,17.449303634960238
5.0,1e-05,1.0,2026,train,private_norm_std,,0.6733480328839271
5.0,1e-05,1.0,2026,train,private_norm_min,,16.09503907012735
5.0,1e-05,1.0,2026,train,private_norm_max,,19.48524650797809
5.0,1e-05,1.0,2026,train,relative_l2_distance_mean,,40.57898805963419
5.0,1e-05,1.0,2026,train,relative_l2_distance_std,,4.8815985848829415
5.0,1e-05,1.0,2026,train,relative_l2_distance_min,,29.773754318138387
5.0,1e-05,1.0,2026,train,relative_l2_distance_max,,51.32212594261367
5.0,1e-05,1.0,2026,train,private_to_original_norm_ratio_mean,,40.59656837546358
5.0,1e-05,1.0,2026,train,private_to_original_norm_ratio_std,,4.877040798072814
5.0,1e-05,1.0,2026,train,private_to_original_norm_ratio_min,,29.863954740423758
5.0,1e-05,1.0,2026,train,private_to_original_norm_ratio_max,,51.38617236471393
5.0,1e-05,1.0,2026,train,neighbor_overlap,5,0.04078947368421053
5.0,1e-05,1.0,2026,train,neighbor_overlap,10,0.07763157894736841
5.0,1e-05,1.0,2026,train,neighbor_overlap,20,0.1328947368421053
5.0,1e-05,1.0,2026,test,cosine_mean,,0.03452786175594378
5.0,1e-05,1.0,2026,test,cosine_std,,0.05550690727756705
5.0,1e-05,1.0,2026,test,cosine_min,,-0.09748138799186645
5.0,1e-05,1.0,2026,test,cosine_max,,0.2143768925002192
5.0,1e-05,1.0,2026,test,l2_distance_mean,,17.442290734775064
5.0,1e-05,1.0,2026,test,l2_distance_std,,0.6023328931450883
5.0,1e-05,1.0,2026,test,l2_distance_min,,16.0061900024617
5.0,1e-05,1.0,2026,test,l2_distance_max,,18.7659947661996
5.0,1e-05,1.0,2026,test,absolute_delta_mean,,0.7095538564005051
5.0,1e-05,1.0,2026,test,absolute_delta_std,,0.53828699105448
5.0,1e-05,1.0,2026,test,absolute_delta_min,,1.5115365386009216e-05
5.0,1e-05,1.0,2026,test,absolute_delta_max,,3.730534093163442
5.0,1e-05,1.0,2026,test,original_norm_mean,,0.44208744484978685
5.0,1e-05,1.0,2026,test,original_norm_std,,0.07041193634569161
5.0,1e-05,1.0,2026,test,original_norm_min,,0.33330873483128737
5.0,1e-05,1.0,2026,test,original_norm_max,,0.8765038329515334
5.0,1e-05,1.0,2026,test,private_norm_mean,,17.45229401328253
5.0,1e-05,1.0,2026,test,private_norm_std,,0.6037514624133812
5.0,1e-05,1.0,2026,test,private_norm_min,,16.032064417661324
5.0,1e-05,1.0,2026,test,private_norm_max,,18.775472927062687
