privacy_mode,epsilon,delta,sensitivity,dp_seed,task,classifier,train_fraction,metric,mean,std,n,baseline_mean,privacy_gain_vs_baseline,relative_attack_reduction,chance_level,attack_advantage_over_chance
dp,1.0,1e-05,1.0,2026,age,mlp,0.1,accuracy,0.2690140845070423,0.0534933211685435,5,0.3957746478873239,0.12676056338028163,0.32028469750889665,nan,nan
dp,1.0,1e-05,1.0,2026,age,mlp,0.1,balanced_accuracy,0.24027093596059118,0.044986010227291894,5,0.330326354679803,0.0900554187192118,0.27262559418398724,0.25,-0.009729064039408819
dp,1.0,1e-05,1.0,2026,age,mlp,0.1,f1_macro,0.1993710976298428,0.017882890689432853,5,0.31085324163840244,0.11148214400855966,0.35863272141212016,nan,nan
dp,1.0,1e-05,1.0,2026,age,mlp,0.25,accuracy,0.2492957746478873,0.0409420897288694,5,0.5676056338028169,0.3183098591549296,0.5607940446650124,nan,nan
dp,1.0,1e-05,1.0,2026,age,mlp,0.25,balanced_accuracy,0.23574507389162563,0.05679943944007408,5,0.4769458128078818,0.24120073891625615,0.50571937616195,0.25,-0.014254926108374366
dp,1.0,1e-05,1.0,2026,age,mlp,0.25,f1_macro,0.2027167273124407,0.03192351878859665,5,0.4511119088301537,0.24839518151771298,0.5506287390236804,nan,nan
dp,1.0,1e-05,1.0,2026,age,mlp,0.5,accuracy,0.27464788732394363,0.03857201109191312,5,0.7140845070422536,0.43943661971830994,0.6153846153846154,nan,nan
dp,1.0,1e-05,1.0,2026,age,mlp,0.5,balanced_accuracy,0.23669334975369458,0.05485656400677212,5,0.5811206896551724,0.3444273399014778,0.5926950219340071,0.25,-0.013306650246305424
dp,1.0,1e-05,1.0,2026,age,mlp,0.5,f1_macro,0.2177069864796811,0.0364309172549855,5,0.5768129768978179,0.35910599041813673,0.6225691945237775,nan,nan
dp,1.0,1e-05,1.0,2026,age,mlp,0.75,accuracy,0.2676056338028169,0.044816626976612164,5,0.7295774647887324,0.46197183098591554,0.6332046332046333,nan,nan
dp,1.0,1e-05,1.0,2026,age,mlp,0.75,balanced_accuracy,0.2128509852216749,0.04027435829298909,5,0.6020073891625616,0.3891564039408867,0.6464312746762678,0.25,-0.03714901477832511
dp,1.0,1e-05,1.0,2026,age,mlp,0.75,f1_macro,0.20339184346082367,0.03638630181117576,5,0.6026459708916809,0.39925412743085725,0.6625019442843315,nan,nan
dp,1.0,1e-05,1.0,2026,age,mlp,1.0,accuracy,0.2971830985915493,0.03535183210707361,5,0.767605633802817,0.4704225352112677,0.6128440366972477,nan,nan
dp,1.0,1e-05,1.0,2026,age,mlp,1.0,balanced_accuracy,0.2266564039408867,0.03436926999842957,5,0.6870628078817734,0.4604064039408867,0.6701081744772762,0.25,-0.023343596059113292
dp,1.0,1e-05,1.0,2026,age,mlp,1.0,f1_macro,0.21595202650688564,0.018056198332770633,5,0.6935305958387264,0.47757856933184084,0.6886193229215469,nan,nan
dp,1.0,1e-05,1.0,2026,age,random_forest,0.1,accuracy,0.4436619718309859,0.04563901900287226,5,0.6140845070422536,0.1704225352112677,0.2775229357798167,nan,nan
dp,1.0,1e-05,1.0,2026,age,random_forest,0.1,balanced_accuracy,0.2764470443349754,0.027729535621231153,5,0.4295997536945813,0.1531527093596059,0.35650092450585513,0.25,0.02644704433497541
dp,1.0,1e-05,1.0,2026,age,random_forest,0.1,f1_macro,0.2442775359112531,0.02318289351545024,5,0.409112603558202,0.1648350676469489,0.4029087987349156,nan,nan
dp,1.0,1e-05,1.0,2026,age,random_forest,0.25,accuracy,0.4,0.03933588744723646,5,0.7394366197183099,0.33943661971830985,0.45904761904761904,nan,nan
dp,1.0,1e-05,1.0,2026,age,random_forest,0.25,balanced_accuracy,0.24766009852216747,0.024555718785912575,5,0.53935960591133,0.29169950738916256,0.5408256461777331,0.25,-0.002339901477832529
dp,1.0,1e-05,1.0,2026,age,random_forest,0.25,f1_macro,0.2137379697429116,0.023429496669166317,5,0.5562858676148486,0.34254789787193696,0.6157767396476522,nan,nan
dp,1.0,1e-05,1.0,2026,age,random_forest,0.5,accuracy,0.39999999999999997,0.02136021251845507,5,0.7380281690140845,0.33802816901408456,0.45801526717557256,nan,nan
dp,1.0,1e-05,1.0,2026,age,random_forest,0.5,balanced_accuracy,0.2478448275862069,0.013246074362253061,5,0.5306588669950739,0.282814039408867,0.5329488622518247,0.25,-0.002155172413793094
dp,1.0,1e-05,1.0,2026,age,random_forest,0.5,f1_macro,0.21560756432617603,0.012176723634335541,5,0.5414738379549511,0.32586627362877507,0.6018135148680741,nan,nan
dp,1.0,1e-05,1.0,2026,age,random_forest,0.75,accuracy,0.4295774647887324,0.04075998909433177,5,0.7380281690140845,0.30845070422535215,0.41793893129771,nan,nan
dp,1.0,1e-05,1.0,2026,age,random_forest,0.75,balanced_accuracy,0.2670566502463054,0.025121011406017253,5,0.5548275862068965,0.2877709359605911,0.5186673177661368,0.25,0.017056650246305427
dp,1.0,1e-05,1.0,2026,age,random_forest,0.75,f1_macro,0.2365751499056766,0.022093238665944266,5,0.5768979583997791,0.34032280849410246,0.5899185523868077,nan,nan
dp,1.0,1e-05,1.0,2026,age,random_forest,1.0,accuracy,0.4126760563380281,0.008029404402106595,5,0.7352112676056338,0.3225352112676057,0.43869731800766293,nan,nan
dp,1.0,1e-05,1.0,2026,age,random_forest,1.0,balanced_accuracy,0.2564039408866995,0.0050150245791299565,5,0.5294704433497537,0.2730665024630542,0.5157351196706441,0.25,0.0064039408866994885
dp,1.0,1e-05,1.0,2026,age,random_forest,1.0,f1_macro,0.22746059617480321,0.004398129612173513,5,0.5500330647024414,0.3225724685276382,0.5864601407228935,nan,nan
dp,1.0,1e-05,1.0,2026,age,xgboost,0.1,accuracy,0.4183098591549296,0.04994541753942858,5,0.5816901408450704,0.16338028169014085,0.28087167070217917,nan,nan
dp,1.0,1e-05,1.0,2026,age,xgboost,0.1,balanced_accuracy,0.26080665024630545,0.030285967142831195,5,0.4004926108374384,0.13968596059113297,0.34878536285362843,0.25,0.01080665024630545
dp,1.0,1e-05,1.0,2026,age,xgboost,0.1,f1_macro,0.23045683024905134,0.02855576658497999,5,0.3825193247029456,0.15206249445389425,0.3975289211126313,nan,nan
dp,1.0,1e-05,1.0,2026,age,xgboost,0.25,accuracy,0.39295774647887327,0.024088213206319813,5,0.6943661971830986,0.3014084507042253,0.434077079107505,nan,nan
dp,1.0,1e-05,1.0,2026,age,xgboost,0.25,balanced_accuracy,0.2580357142857143,0.025434715006391988,5,0.5215086206896551,0.2634729064039408,0.5052129455799179,0.25,0.008035714285714313
dp,1.0,1e-05,1.0,2026,age,xgboost,0.25,f1_macro,0.2448396313464897,0.03690132126015222,5,0.5303671499292704,0.2855275185827807,0.538358227165575,nan,nan
dp,1.0,1e-05,1.0,2026,age,xgboost,0.5,accuracy,0.39859154929577467,0.04525709581143556,5,0.7422535211267606,0.3436619718309859,0.4629981024667931,nan,nan
dp,1.0,1e-05,1.0,2026,age,xgboost,0.5,balanced_accuracy,0.24818349753694582,0.02806802967180987,5,0.5838054187192119,0.3356219211822661,0.5748866153359351,0.25,-0.001816502463054176
dp,1.0,1e-05,1.0,2026,age,xgboost,0.5,f1_macro,0.22093823136354035,0.02550408477301745,5,0.6054538657609589,0.3845156343974186,0.6350865955974099,nan,nan
dp,1.0,1e-05,1.0,2026,age,xgboost,0.75,accuracy,0.44507042253521123,0.01954146045846705,5,0.7577464788732394,0.3126760563380282,0.412639405204461,nan,nan
dp,1.0,1e-05,1.0,2026,age,xgboost,0.75,balanced_accuracy,0.2783620689655173,0.015517736181414377,5,0.6317857142857143,0.353423645320197,0.5594043001111089,0.25,0.028362068965517295
dp,1.0,1e-05,1.0,2026,age,xgboost,0.75,f1_macro,0.2502936353145829,0.019636202065594424,5,0.6664906993874472,0.41619706407286433,0.6244604230117229,nan,nan
dp,1.0,1e-05,1.0,2026,age,xgboost,1.0,accuracy,0.4154929577464789,0.01724992776607872,5,0.7746478873239437,0.35915492957746487,0.4636363636363637,nan,nan
dp,1.0,1e-05,1.0,2026,age,xgboost,1.0,balanced_accuracy,0.25899014778325125,0.010653443445477627,5,0.6649076354679803,0.405917487684729,0.6104870301256702,0.25,0.008990147783251246
dp,1.0,1e-05,1.0,2026,age,xgboost,1.0,f1_macro,0.2309630638145924,0.009747602154369551,5,0.7050757725522768,0.4741127087376844,0.6724280243263244,nan,nan
dp,1.0,1e-05,1.0,2026,gender,hist_gradient_boosting,0.1,accuracy,0.5,0.0,5,0.5,0.0,0.0,nan,nan
dp,1.0,1e-05,1.0,2026,gender,hist_gradient_boosting,0.1,balanced_accuracy,0.5,0.0,5,0.5,0.0,0.0,0.5,0.0
dp,1.0,1e-05,1.0,2026,gender,hist_gradient_boosting,0.1,f1_macro,0.3333333333333333,0.0,5,0.3333333333333333,0.0,0.0,nan,nan
dp,1.0,1e-05,1.0,2026,gender,hist_gradient_boosting,0.25,accuracy,0.5,0.0,5,0.5,0.0,0.0,nan,nan
dp,1.0,1e-05,1.0,2026,gender,hist_gradient_boosting,0.25,balanced_accuracy,0.5,0.0,5,0.5,0.0,0.0,0.5,0.0
dp,1.0,1e-05,1.0,2026,gender,hist_gradient_boosting,0.25,f1_macro,0.3333333333333333,0.0,5,0.3333333333333333,0.0,0.0,nan,nan
dp,1.0,1e-05,1.0,2026,gender,hist_gradient_boosting,0.5,accuracy,0.5140845070422535,0.040147022010533044,5,0.6647887323943662,0.1507042253521127,0.22669491525423732,nan,nan
dp,1.0,1e-05,1.0,2026,gender,hist_gradient_boosting,0.5,balanced_accuracy,0.5140845070422535,0.040147022010532996,5,0.6647887323943662,0.1507042253521127,0.22669491525423732,0.5,0.014084507042253502
dp,1.0,1e-05,1.0,2026,gender,hist_gradient_boosting,0.5,f1_macro,0.5116239551095372,0.03809604280120929,5,0.6633138380953567,0.15168988298581954,0.22868493656243138,nan,nan
dp,1.0,1e-05,1.0,2026,gender,hist_gradient_boosting,0.75,accuracy,0.508450704225352,0.04760688389057907,5,0.7450704225352113,0.23661971830985928,0.31758034026465043,nan,nan
dp,1.0,1e-05,1.0,2026,gender,hist_gradient_boosting,0.75,balanced_accuracy,0.508450704225352,0.047606883890579085,5,0.7450704225352113,0.23661971830985928,0.31758034026465043,0.5,0.00845070422535199
dp,1.0,1e-05,1.0,2026,gender,hist_gradient_boosting,0.75,f1_macro,0.5068389729991476,0.04610313749195877,5,0.7444563167784716,0.23761734377932398,0.3191823864260822,nan,nan
dp,1.0,1e-05,1.0,2026,gender,hist_gradient_boosting,1.0,accuracy,0.5169014084507043,0.04213598676521576,5,0.7690140845070422,0.2521126760563379,0.32783882783882773,nan,nan
dp,1.0,1e-05,1.0,2026,gender,hist_gradient_boosting,1.0,balanced_accuracy,0.5169014084507042,0.04213598676521574,5,0.7690140845070422,0.252112676056338,0.32783882783882784,0.5,0.016901408450704203
dp,1.0,1e-05,1.0,2026,gender,hist_gradient_boosting,1.0,f1_macro,0.5159225559375447,0.042700691429002326,5,0.7685450975807722,0.2526225416432275,0.3287023005395952,nan,nan
dp,1.0,1e-05,1.0,2026,gender,logistic_regression,0.1,accuracy,0.523943661971831,0.04894239536308185,5,0.652112676056338,0.1281690140845071,0.19654427645788344,nan,nan
dp,1.0,1e-05,1.0,2026,gender,logistic_regression,0.1,balanced_accuracy,0.523943661971831,0.048942395363081835,5,0.652112676056338,0.1281690140845071,0.19654427645788344,0.5,0.023943661971830954
dp,1.0,1e-05,1.0,2026,gender,logistic_regression,0.1,f1_macro,0.5191251004300387,0.05062719216222531,5,0.6514272741589638,0.13230217372892517,0.20309584657740362,nan,nan
dp,1.0,1e-05,1.0,2026,gender,logistic_regression,0.25,accuracy,0.5,0.028605769030408294,5,0.7436619718309859,0.24366197183098592,0.32765151515151514,nan,nan
dp,1.0,1e-05,1.0,2026,gender,logistic_regression,0.25,balanced_accuracy,0.5,0.028605769030408314,5,0.7436619718309859,0.24366197183098592,0.32765151515151514,0.5,0.0
dp,1.0,1e-05,1.0,2026,gender,logistic_regression,0.25,f1_macro,0.4983955237498411,0.030297203721360372,5,0.7430680859823008,0.2446725622324597,0.3292734095947805,nan,nan
dp,1.0,1e-05,1.0,2026,gender,logistic_regression,0.5,accuracy,0.5154929577464789,0.03837866646039076,5,0.7830985915492958,0.267605633802817,0.34172661870503607,nan,nan
dp,1.0,1e-05,1.0,2026,gender,logistic_regression,0.5,balanced_accuracy,0.5154929577464789,0.03837866646039075,5,0.7830985915492958,0.267605633802817,0.34172661870503607,0.5,0.015492957746478853
dp,1.0,1e-05,1.0,2026,gender,logistic_regression,0.5,f1_macro,0.5136595898642049,0.03842144317543558,5,0.782652177012108,0.2689925871479031,0.34369365479161207,nan,nan
dp,1.0,1e-05,1.0,2026,gender,logistic_regression,0.75,accuracy,0.504225352112676,0.03811934817668834,5,0.8366197183098592,0.3323943661971831,0.39730639730639733,nan,nan
dp,1.0,1e-05,1.0,2026,gender,logistic_regression,0.75,balanced_accuracy,0.504225352112676,0.03811934817668833,5,0.8366197183098592,0.3323943661971831,0.39730639730639733,0.5,0.004225352112676051
dp,1.0,1e-05,1.0,2026,gender,logistic_regression,0.75,f1_macro,0.5029037243150551,0.03762943742574018,5,0.8364291493378413,0.33352542502278615,0.3987491651705603,nan,nan
dp,1.0,1e-05,1.0,2026,gender,logistic_regression,1.0,accuracy,0.4507042253521127,0.0,5,0.852112676056338,0.4014084507042253,0.47107438016528924,nan,nan
dp,1.0,1e-05,1.0,2026,gender,logistic_regression,1.0,balanced_accuracy,0.45070422535211263,0.0,5,0.852112676056338,0.4014084507042254,0.4710743801652893,0.5,-0.04929577464788737
dp,1.0,1e-05,1.0,2026,gender,logistic_regression,1.0,f1_macro,0.4502680166765932,0.0,5,0.8521053414670436,0.4018373247904504,0.47158174610033476,nan,nan
dp,1.0,1e-05,1.0,2026,gender,mlp,0.1,accuracy,0.5225352112676056,0.02136021251845507,5,0.5394366197183098,0.016901408450704203,0.031331592689295,nan,nan
dp,1.0,1e-05,1.0,2026,gender,mlp,0.1,balanced_accuracy,0.5225352112676056,0.021360212518455046,5,0.5394366197183098,0.016901408450704203,0.031331592689295,0.5,0.022535211267605604
dp,1.0,1e-05,1.0,2026,gender,mlp,0.1,f1_macro,0.46345973391948175,0.04400816921622807,5,0.5047258773502968,0.04126614343081508,0.08175951597222146,nan,nan
dp,1.0,1e-05,1.0,2026,gender,mlp,0.25,accuracy,0.4915492957746479,0.04088147964422535,5,0.6309859154929578,0.1394366197183099,0.2209821428571429,nan,nan
dp,1.0,1e-05,1.0,2026,gender,mlp,0.25,balanced_accuracy,0.4915492957746478,0.04088147964422532,5,0.6309859154929578,0.13943661971831,0.22098214285714307,0.5,-0.008450704225352212
dp,1.0,1e-05,1.0,2026,gender,mlp,0.25,f1_macro,0.45038481360567867,0.05765502721172634,5,0.618024855875843,0.16764004227016432,0.2712512946305222,nan,nan
dp,1.0,1e-05,1.0,2026,gender,mlp,0.5,accuracy,0.5197183098591549,0.03535183210707363,5,0.7492957746478874,0.22957746478873253,0.30639097744360916,nan,nan
dp,1.0,1e-05,1.0,2026,gender,mlp,0.5,balanced_accuracy,0.5197183098591549,0.03535183210707358,5,0.7492957746478874,0.22957746478873253,0.30639097744360916,0.5,0.019718309859154903
dp,1.0,1e-05,1.0,2026,gender,mlp,0.5,f1_macro,0.487196164007333,0.056160609484886936,5,0.7471819135775497,0.2599857495702167,0.3479550894445371,nan,nan
dp,1.0,1e-05,1.0,2026,gender,mlp,0.75,accuracy,0.5112676056338029,0.03435580540183232,5,0.776056338028169,0.26478873239436607,0.34119782214156064,nan,nan
dp,1.0,1e-05,1.0,2026,gender,mlp,0.75,balanced_accuracy,0.5112676056338028,0.034355805401832286,5,0.776056338028169,0.2647887323943662,0.3411978221415608,0.5,0.011267605633802802
dp,1.0,1e-05,1.0,2026,gender,mlp,0.75,f1_macro,0.48246629194188956,0.042443937004332244,5,0.7753855423457606,0.29291925040387107,0.377772391161315,nan,nan
dp,1.0,1e-05,1.0,2026,gender,mlp,1.0,accuracy,0.5225352112676056,0.03499936236560334,5,0.8380281690140844,0.3154929577464788,0.37647058823529406,nan,nan
dp,1.0,1e-05,1.0,2026,gender,mlp,1.0,balanced_accuracy,0.5225352112676056,0.03499936236560332,5,0.8380281690140844,0.3154929577464788,0.37647058823529406,0.5,0.022535211267605604
dp,1.0,1e-05,1.0,2026,gender,mlp,1.0,f1_macro,0.5037167212608626,0.027893310847723212,5,0.8371996629242509,0.3334829416633882,0.3983314332671458,nan,nan
dp,1.0,1e-05,1.0,2026,gender,random_forest,0.1,accuracy,0.5014084507042254,0.028778615129158504,5,0.6492957746478873,0.147887323943662,0.22776572668112802,nan,nan
dp,1.0,1e-05,1.0,2026,gender,random_forest,0.1,balanced_accuracy,0.5014084507042254,0.028778615129158525,5,0.6492957746478873,0.147887323943662,0.22776572668112802,0.5,0.0014084507042253502
dp,1.0,1e-05,1.0,2026,gender,random_forest,0.1,f1_macro,0.49999893307766835,0.02995079945731256,5,0.6478133328894363,0.14781439981176797,0.2281743710838316,nan,nan
dp,1.0,1e-05,1.0,2026,gender,random_forest,0.25,accuracy,0.5225352112676057,0.037727028833743306,5,0.7380281690140846,0.21549295774647892,0.2919847328244275,nan,nan
dp,1.0,1e-05,1.0,2026,gender,random_forest,0.25,balanced_accuracy,0.5225352112676056,0.037727028833743306,5,0.7380281690140844,0.2154929577464788,0.29198473282442744,0.5,0.022535211267605604
dp,1.0,1e-05,1.0,2026,gender,random_forest,0.25,f1_macro,0.5209962616762667,0.03675655936710099,5,0.7371165322106112,0.21612027053434457,0.2931968841971299,nan,nan
dp,1.0,1e-05,1.0,2026,gender,random_forest,0.5,accuracy,0.5112676056338028,0.020890699963649766,5,0.7859154929577465,0.27464788732394374,0.3494623655913979,nan,nan
dp,1.0,1e-05,1.0,2026,gender,random_forest,0.5,balanced_accuracy,0.5112676056338028,0.020890699963649725,5,0.7859154929577465,0.27464788732394374,0.3494623655913979,0.5,0.011267605633802802
dp,1.0,1e-05,1.0,2026,gender,random_forest,0.5,f1_macro,0.5099976538491701,0.02096018339059384,5,0.7843484339153923,0.27435078006622227,0.349781765607269,nan,nan
dp,1.0,1e-05,1.0,2026,gender,random_forest,0.75,accuracy,0.5295774647887324,0.030453166634422057,5,0.843661971830986,0.31408450704225366,0.37228714524207024,nan,nan
dp,1.0,1e-05,1.0,2026,gender,random_forest,0.75,balanced_accuracy,0.5295774647887324,0.030453166634422005,5,0.843661971830986,0.31408450704225366,0.37228714524207024,0.5,0.029577464788732355
dp,1.0,1e-05,1.0,2026,gender,random_forest,0.75,f1_macro,0.528226880105385,0.03074887974454184,5,0.8435243743136651,0.3152974942082801,0.3737858724768,nan,nan
dp,1.0,1e-05,1.0,2026,gender,random_forest,1.0,accuracy,0.5352112676056338,0.04644685196574972,5,0.8830985915492958,0.34788732394366206,0.39393939393939403,nan,nan
dp,1.0,1e-05,1.0,2026,gender,random_forest,1.0,balanced_accuracy,0.5352112676056338,0.04644685196574974,5,0.8830985915492958,0.34788732394366206,0.39393939393939403,0.5,0.035211267605633756
dp,1.0,1e-05,1.0,2026,gender,random_forest,1.0,f1_macro,0.5347038965452694,0.04624846638048672,5,0.8830104336362794,0.34830653709101,0.3944534784902449,nan,nan
dp,1.0,1e-05,1.0,2026,gender,xgboost,0.1,accuracy,0.5000000000000001,0.044259877077382194,5,0.6450704225352112,0.14507042253521107,0.22489082969432286,nan,nan
dp,1.0,1e-05,1.0,2026,gender,xgboost,0.1,balanced_accuracy,0.5,0.04425987707738216,5,0.6450704225352112,0.14507042253521119,0.22489082969432306,0.5,0.0
dp,1.0,1e-05,1.0,2026,gender,xgboost,0.1,f1_macro,0.49061231439810904,0.039279201660032174,5,0.6404463573493757,0.14983404295126668,0.23395252581556858,nan,nan
dp,1.0,1e-05,1.0,2026,gender,xgboost,0.25,accuracy,0.4929577464788732,0.036929889020075754,5,0.6943661971830986,0.20140845070422536,0.2900608519269777,nan,nan
dp,1.0,1e-05,1.0,2026,gender,xgboost,0.25,balanced_accuracy,0.4929577464788732,0.036929889020075754,5,0.6943661971830986,0.20140845070422536,0.2900608519269777,0.5,-0.007042253521126807
dp,1.0,1e-05,1.0,2026,gender,xgboost,0.25,f1_macro,0.49145872004413604,0.03583815232088955,5,0.6929393779926846,0.20148065794854852,0.2907623153589571,nan,nan
dp,1.0,1e-05,1.0,2026,gender,xgboost,0.5,accuracy,0.4859154929577464,0.034138590545185414,5,0.7422535211267606,0.2563380281690142,0.3453510436432639,nan,nan
dp,1.0,1e-05,1.0,2026,gender,xgboost,0.5,balanced_accuracy,0.4859154929577464,0.034138590545185414,5,0.7422535211267605,0.2563380281690141,0.3453510436432638,0.5,-0.014084507042253613
dp,1.0,1e-05,1.0,2026,gender,xgboost,0.5,f1_macro,0.4830560960388458,0.03331110882635302,5,0.7409269843595012,0.2578708883206554,0.34803819237812406,nan,nan
dp,1.0,1e-05,1.0,2026,gender,xgboost,0.75,accuracy,0.5112676056338028,0.04002330207995162,5,0.7887323943661972,0.27746478873239444,0.35178571428571437,nan,nan
dp,1.0,1e-05,1.0,2026,gender,xgboost,0.75,balanced_accuracy,0.5112676056338028,0.04002330207995156,5,0.7887323943661972,0.27746478873239444,0.35178571428571437,0.5,0.011267605633802802
dp,1.0,1e-05,1.0,2026,gender,xgboost,0.75,f1_macro,0.5087648520720655,0.040348563908845086,5,0.7881347917771682,0.2793699397051027,0.35446974631731504,nan,nan
dp,1.0,1e-05,1.0,2026,gender,xgboost,1.0,accuracy,0.5309859154929578,0.020890699963649777,5,0.8591549295774648,0.32816901408450694,0.381967213114754,nan,nan
dp,1.0,1e-05,1.0,2026,gender,xgboost,1.0,balanced_accuracy,0.5309859154929577,0.020890699963649728,5,0.8591549295774648,0.32816901408450705,0.3819672131147541,0.5,0.030985915492957705
dp,1.0,1e-05,1.0,2026,gender,xgboost,1.0,f1_macro,0.5306991486361134,0.02098750229401292,5,0.8591055645816257,0.32840641594551223,0.38226549737859317,nan,nan
dp,10.0,1e-05,1.0,2026,age,hist_gradient_boosting,0.1,accuracy,0.39718309859154927,0.006298783035210692,5,0.39718309859154927,0.0,0.0,nan,nan
dp,10.0,1e-05,1.0,2026,age,hist_gradient_boosting,0.1,balanced_accuracy,0.25,0.0,5,0.25,0.0,0.0,0.25,0.0
dp,10.0,1e-05,1.0,2026,age,hist_gradient_boosting,0.1,f1_macro,0.14213131313131314,0.0016036447111362109,5,0.14213131313131314,0.0,0.0,nan,nan
dp,10.0,1e-05,1.0,2026,age,hist_gradient_boosting,0.25,accuracy,0.4084507042253521,0.0,5,0.4084507042253521,0.0,0.0,nan,nan
dp,10.0,1e-05,1.0,2026,age,hist_gradient_boosting,0.25,balanced_accuracy,0.25,0.0,5,0.25,0.0,0.0,0.25,0.0
dp,10.0,1e-05,1.0,2026,age,hist_gradient_boosting,0.25,f1_macro,0.145,0.0,5,0.145,0.0,0.0,nan,nan
dp,10.0,1e-05,1.0,2026,age,hist_gradient_boosting,0.5,accuracy,0.371830985915493,0.03638876248665862,5,0.6830985915492958,0.31126760563380274,0.4556701030927834,nan,nan
dp,10.0,1e-05,1.0,2026,age,hist_gradient_boosting,0.5,balanced_accuracy,0.23304187192118228,0.021595019407902667,5,0.49931650246305426,0.26627463054187195,0.5332782498242672,0.25,-0.01695812807881772
dp,10.0,1e-05,1.0,2026,age,hist_gradient_boosting,0.5,f1_macro,0.2106022784323415,0.01964606383614727,5,0.5117954945390155,0.30119321610667404,0.5885030628844532,nan,nan
dp,10.0,1e-05,1.0,2026,age,hist_gradient_boosting,0.75,accuracy,0.4169014084507042,0.03772702883374331,5,0.7225352112676056,0.30563380281690133,0.4230019493177387,nan,nan
dp,10.0,1e-05,1.0,2026,age,hist_gradient_boosting,0.75,balanced_accuracy,0.26272783251231524,0.023122562764543685,5,0.5917733990147782,0.32904556650246297,0.5560330475318405,0.25,0.01272783251231524
dp,10.0,1e-05,1.0,2026,age,hist_gradient_boosting,0.75,f1_macro,0.2420002253570531,0.021481785233426354,5,0.6154968501530319,0.3734966247959788,0.6068213423076264,nan,nan
dp,10.0,1e-05,1.0,2026,age,hist_gradient_boosting,1.0,accuracy,0.4183098591549296,0.039398875297744676,5,0.7352112676056339,0.31690140845070436,0.4310344827586208,nan,nan
dp,10.0,1e-05,1.0,2026,age,hist_gradient_boosting,1.0,balanced_accuracy,0.2621674876847291,0.02172220354800031,5,0.6108743842364532,0.34870689655172415,0.5708324093300808,0.25,0.012167487684729084
dp,10.0,1e-05,1.0,2026,age,hist_gradient_boosting,1.0,f1_macro,0.23660848466855194,0.019005956121367993,5,0.6311338412411722,0.3945253565726203,0.6251056919983192,nan,nan
dp,10.0,1e-05,1.0,2026,age,logistic_regression,0.1,accuracy,0.428169014084507,0.0367279008743811,5,0.5690140845070422,0.14084507042253513,0.24752475247524744,nan,nan
dp,10.0,1e-05,1.0,2026,age,logistic_regression,0.1,balanced_accuracy,0.2669642857142857,0.023348676651881426,5,0.4486514778325123,0.1816871921182266,0.4049628745144865,0.25,0.01696428571428571
dp,10.0,1e-05,1.0,2026,age,logistic_regression,0.1,f1_macro,0.23540714836244164,0.021373715450658685,5,0.43444934759161846,0.19904219922917682,0.4581482290917746,nan,nan
dp,10.0,1e-05,1.0,2026,age,logistic_regression,0.25,accuracy,0.37464788732394366,0.0342835533651777,5,0.7225352112676056,0.3478873239436619,0.48148148148148145,nan,nan
dp,10.0,1e-05,1.0,2026,age,logistic_regression,0.25,balanced_accuracy,0.23631157635467984,0.024966170782966896,5,0.6388115763546798,0.40249999999999997,0.6300762461081711,0.25,-0.013688423645320164
dp,10.0,1e-05,1.0,2026,age,logistic_regression,0.25,f1_macro,0.217383981695522,0.029686825710623276,5,0.6338343087907917,0.41645032709526975,0.6570334254858498,nan,nan
dp,10.0,1e-05,1.0,2026,age,logistic_regression,0.5,accuracy,0.3887323943661972,0.03570082212855374,5,0.7563380281690141,0.36760563380281686,0.48603351955307256,nan,nan
dp,10.0,1e-05,1.0,2026,age,logistic_regression,0.5,balanced_accuracy,0.24873152709359608,0.02633684647951653,5,0.6707820197044334,0.4220504926108373,0.6291917198329278,0.25,-0.0012684729064039169
dp,10.0,1e-05,1.0,2026,age,logistic_regression,0.5,f1_macro,0.23235400936132683,0.029359845896055427,5,0.6737220975793532,0.44136808821802637,0.6551189129818331,nan,nan
dp,10.0,1e-05,1.0,2026,age,logistic_regression,0.75,accuracy,0.3774647887323943,0.022601135966029882,5,0.7985915492957747,0.4211267605633804,0.5273368606701941,nan,nan
dp,10.0,1e-05,1.0,2026,age,logistic_regression,0.75,balanced_accuracy,0.24158866995073888,0.02169478162323101,5,0.7527770935960592,0.5111884236453202,0.6790701098559522,0.25,-0.008411330049261118
dp,10.0,1e-05,1.0,2026,age,logistic_regression,0.75,f1_macro,0.22671474063525382,0.026650383883179616,5,0.7515059406431049,0.5247912000078512,0.6983194298620694,nan,nan
dp,10.0,1e-05,1.0,2026,age,logistic_regression,1.0,accuracy,0.3732394366197183,0.0,5,0.8380281690140844,0.4647887323943661,0.5546218487394957,nan,nan
dp,10.0,1e-05,1.0,2026,age,logistic_regression,1.0,balanced_accuracy,0.2485221674876847,3.1031676915590914e-17,5,0.8134544334975369,0.5649322660098521,0.6944854471821656,0.25,-0.0014778325123153135
dp,10.0,1e-05,1.0,2026,age,logistic_regression,1.0,f1_macro,0.2413109756097561,3.1031676915590914e-17,5,0.8100400539985838,0.5687290783888277,0.7020999462698446,nan,nan
dp,10.0,1e-05,1.0,2026,age,mlp,0.1,accuracy,0.26901408450704223,0.05302774816061042,5,0.3957746478873239,0.1267605633802817,0.3202846975088968,nan,nan
