epsilon,gender_balanced_accuracy,gender_privacy_gain,gender_advantage_over_chance,age_balanced_accuracy,age_privacy_gain,age_advantage_over_chance,test_cosine_mean,test_l2_distance_mean,test_relative_l2_distance_mean,test_neighbor_overlap@10
0.5,0.5093521126760564,0.2190422535211268,0.009352112676056321,0.24844482758620692,0.29516798029556646,-0.0015551724137931023,0.01246062316421421,137.52161629783245,317.3454783592027,0.0619718309859155
1.0,0.5089014084507042,0.2194929577464789,0.008901408450704194,0.2491472906403941,0.2944655172413793,-0.0008527093596058977,0.015298934603295193,72.9600594195985,168.36294962655452,0.06338028169014084
5.0,0.5093521126760563,0.21904225352112675,0.00935211267605633,0.25194482758620684,0.2916679802955665,0.001944827586206902,0.03452786175594378,17.442290734775064,40.24990576780426,0.0647887323943662
10.0,0.5109859154929577,0.21740845070422538,0.010985915492957719,0.25222733990147783,0.2913854679802956,0.002227339901477834,0.05429897026706789,9.776334674719616,22.559912306820557,0.0647887323943662
20.0,0.5110422535211268,0.21735211267605636,0.011042253521126755,0.25196256157635466,0.2916502463054187,0.00196256157635468,0.08668404012607067,5.672322859673175,13.089476838372454,0.06760563380281691
50.0,0.5180281690140845,0.21036619718309857,0.01802816901408449,0.25836748768472906,0.2852453201970443,0.008367487684729075,0.15620234341768557,2.9602258960746655,6.831030119623647,0.07676056338028169
100.0,0.5252394366197183,0.2031549295774648,0.02523943661971828,0.27492241379310345,0.26869039408866996,0.02492241379310345,0.23863089257349415,1.8614497259247635,4.295489462682667,0.09859154929577464
