task,classifier,train_fraction,seed,n_train,metric,value
gender,logistic_regression,0.1,13,1400,accuracy,0.560731637610746
gender,logistic_regression,0.1,13,1400,balanced_accuracy,0.5607520958349914
gender,logistic_regression,0.1,13,1400,precision_macro,0.5607504284998291
gender,logistic_regression,0.1,13,1400,recall_macro,0.5607520958349914
gender,logistic_regression,0.1,13,1400,f1_macro,0.5607310635437355
gender,logistic_regression,0.1,13,1400,precision_micro,0.560731637610746
gender,logistic_regression,0.1,13,1400,recall_micro,0.560731637610746
gender,logistic_regression,0.1,13,1400,f1_micro,0.560731637610746
gender,logistic_regression,0.1,13,1400,precision_weighted,0.5607780621602456
gender,logistic_regression,0.1,13,1400,recall_weighted,0.560731637610746
gender,logistic_regression,0.1,13,1400,f1_weighted,0.5607346514625509
gender,random_forest,0.1,13,1400,accuracy,0.5584452700771649
gender,random_forest,0.1,13,1400,balanced_accuracy,0.5582818237244143
gender,random_forest,0.1,13,1400,precision_macro,0.5584055966586643
gender,random_forest,0.1,13,1400,recall_macro,0.5582818237244143
gender,random_forest,0.1,13,1400,f1_macro,0.5581263617091972
gender,random_forest,0.1,13,1400,precision_micro,0.5584452700771649
gender,random_forest,0.1,13,1400,recall_micro,0.5584452700771649
gender,random_forest,0.1,13,1400,f1_micro,0.5584452700771649
gender,random_forest,0.1,13,1400,precision_weighted,0.5584116815388024
gender,random_forest,0.1,13,1400,recall_weighted,0.5584452700771649
gender,random_forest,0.1,13,1400,f1_weighted,0.5582111777645078
gender,hist_gradient_boosting,0.1,13,1400,accuracy,0.5210060017147756
gender,hist_gradient_boosting,0.1,13,1400,balanced_accuracy,0.5209978847243378
gender,hist_gradient_boosting,0.1,13,1400,precision_macro,0.5209969517075992
gender,hist_gradient_boosting,0.1,13,1400,recall_macro,0.5209978847243378
gender,hist_gradient_boosting,0.1,13,1400,f1_macro,0.5209946946395537
gender,hist_gradient_boosting,0.1,13,1400,precision_micro,0.5210060017147756
