task,classifier,train_fraction,seed,n_train,class_label,precision,recall,f1,support
gender,logistic_regression,0.1,13,1400,female,0.5568828213879409,0.563615428900403,0.5602288984263233,1737.0
gender,logistic_regression,0.1,13,1400,male,0.5646180356117174,0.55788876276958,0.5612332286611476,1762.0
gender,random_forest,0.1,13,1400,female,0.5575539568345323,0.5354058721934369,0.5462555066079295,1737.0
gender,random_forest,0.1,13,1400,male,0.5592572364827962,0.5811577752553916,0.5699972168104648,1762.0
gender,hist_gradient_boosting,0.1,13,1400,female,0.5174785100286533,0.5198618307426598,0.5186674325100517,1737.0
gender,hist_gradient_boosting,0.1,13,1400,male,0.5245153933865451,0.5221339387060159,0.5233219567690558,1762.0
gender,xgboost,0.1,13,1400,female,0.5523114355231143,0.5227403569372481,0.5371191955042887,1737.0
gender,xgboost,0.1,13,1400,male,0.553099730458221,0.5822928490351873,0.5673209842410838,1762.0
gender,mlp,0.1,13,1400,female,0.49820236260914225,0.558434081750144,0.5266015200868621,1737.0
gender,mlp,0.1,13,1400,male,0.5057989690721649,0.44551645856980704,0.47374773687386845,1762.0
gender,logistic_regression,0.1,21,1400,female,0.5415717539863326,0.5474956822107081,0.5445176066418551,1737.0
gender,logistic_regression,0.1,21,1400,male,0.5490533562822719,0.5431328036322361,0.5460770328102711,1762.0
gender,random_forest,0.1,21,1400,female,0.556656346749226,0.5175590097869891,0.5363961813842482,1737.0
gender,random_forest,0.1,21,1400,male,0.5552016985138004,0.5936435868331441,0.573779484366429,1762.0
gender,hist_gradient_boosting,0.1,21,1400,female,0.5204872646733112,0.5411629245826137,0.5306237651707593,1737.0
gender,hist_gradient_boosting,0.1,21,1400,male,0.529238038984052,0.5085130533484676,0.5186685962373372,1762.0
gender,xgboost,0.1,21,1400,female,0.5485137408861469,0.5630397236614854,0.5556818181818182,1737.0
gender,xgboost,0.1,21,1400,male,0.5576923076923077,0.5431328036322361,0.550316273720529,1762.0
gender,mlp,0.1,21,1400,female,0.54375,0.6010362694300518,0.5709598031173093,1737.0
gender,mlp,0.1,21,1400,male,0.5611146295123496,0.5028376844494892,0.530380125710865,1762.0
gender,logistic_regression,0.1,34,1400,female,0.55957086391869,0.5705238917674151,0.564994298745724,1737.0
gender,logistic_regression,0.1,34,1400,male,0.5682870370370371,0.5573212258796821,0.5627507163323783,1762.0
gender,random_forest,0.1,34,1400,female,0.5506216696269982,0.5354058721934369,0.542907180385289,1737.0
gender,random_forest,0.1,34,1400,male,0.5541436464088397,0.5692395005675369,0.5615901455767077,1762.0
gender,hist_gradient_boosting,0.1,34,1400,female,0.5213625866050808,0.5198618307426598,0.5206111271259729,1737.0
gender,hist_gradient_boosting,0.1,34,1400,male,0.5280135823429541,0.5295119182746879,0.5287616888637008,1762.0
gender,xgboost,0.1,34,1400,female,0.5550323719835197,0.5428900402993667,0.5488940628637952,1737.0
gender,xgboost,0.1,34,1400,male,0.5588888888888889,0.5709421112372304,0.5648512071869736,1762.0
gender,mlp,0.1,34,1400,female,0.554488989271598,0.565342544617156,0.5598631698973774,1737.0
gender,mlp,0.1,34,1400,male,0.5630787037037037,0.5522133938706016,0.5575931232091691,1762.0
gender,logistic_regression,0.1,55,1400,female,0.5360946745562131,0.5215889464594128,0.5287423402392764,1737.0
gender,logistic_regression,0.1,55,1400,male,0.5406301824212272,0.5550510783200908,0.5477457294875385,1762.0
gender,random_forest,0.1,55,1400,female,0.5523038605230386,0.510650546919977,0.5306610828597068,1737.0
gender,random_forest,0.1,55,1400,male,0.5509772847332277,0.5919409761634506,0.5707250341997264,1762.0
gender,hist_gradient_boosting,0.1,55,1400,female,0.5316901408450704,0.5215889464594128,0.5265911072362686,1737.0
gender,hist_gradient_boosting,0.1,55,1400,male,0.5370473537604457,0.547105561861521,0.54202980039359,1762.0
gender,xgboost,0.1,55,1400,female,0.5423433874709976,0.5382843983880253,0.540306269864201,1737.0
gender,xgboost,0.1,55,1400,male,0.548169014084507,0.5522133938706016,0.5501837715578174,1762.0
gender,mlp,0.1,55,1400,female,0.5237854251012146,0.5958549222797928,0.5575006733099919,1737.0
gender,mlp,0.1,55,1400,male,0.5390676296782666,0.4659477866061294,0.4998477929984779,1762.0
gender,logistic_regression,0.1,89,1400,female,0.5571428571428572,0.5164075993091537,0.5360023902001793,1737.0
gender,logistic_regression,0.1,89,1400,male,0.5553202752779248,0.5953461975028377,0.574637085729937,1762.0
gender,random_forest,0.1,89,1400,female,0.5471698113207547,0.5342544617156016,0.5406350131080687,1737.0
gender,random_forest,0.1,89,1400,male,0.5513033832501386,0.5641316685584563,0.5576437587657784,1762.0
gender,hist_gradient_boosting,0.1,89,1400,female,0.5268691588785047,0.5192861255037421,0.523050159466512,1737.0
gender,hist_gradient_boosting,0.1,89,1400,male,0.5327364297705652,0.5402951191827469,0.5364891518737672,1762.0
gender,xgboost,0.1,89,1400,female,0.5485183033120279,0.5434657455382844,0.5459803354540197,1737.0
gender,xgboost,0.1,89,1400,male,0.5539932508436446,0.5590238365493757,0.556497175141243,1762.0
gender,mlp,0.1,89,1400,female,0.5483870967741935,0.5089234312032239,0.5279187817258884,1737.0
gender,mlp,0.1,89,1400,male,0.5479597244303127,0.58683314415437,0.5667306111263359,1762.0
gender,logistic_regression,0.25,13,3499,female,0.5607424071991001,0.5739781232009211,0.5672830725462304,1737.0
gender,logistic_regression,0.25,13,3499,male,0.5700174317257408,0.5567536889897844,0.5633074935400517,1762.0
gender,random_forest,0.25,13,3499,female,0.5634146341463414,0.531951640759931,0.5472312703583062,1737.0
gender,random_forest,0.25,13,3499,male,0.5626681011296396,0.5936435868331441,0.5777409555371444,1762.0
gender,hist_gradient_boosting,0.25,13,3499,female,0.559152442613302,0.5469199769717904,0.5529685681024447,1737.0
gender,hist_gradient_boosting,0.25,13,3499,male,0.5627777777777778,0.5749148694665154,0.5687815833801235,1762.0
gender,xgboost,0.25,13,3499,female,0.5552308591466978,0.5469199769717904,0.5510440835266821,1737.0
gender,xgboost,0.25,13,3499,male,0.5598434004474273,0.5681044267877412,0.563943661971831,1762.0
gender,mlp,0.25,13,3499,female,0.5210280373831776,0.5135290731145653,0.5172513772107857,1737.0
gender,mlp,0.25,13,3499,male,0.5271404588696139,0.5346197502837684,0.5308537616229924,1762.0
gender,logistic_regression,0.25,21,3499,female,0.5597667638483965,0.5526770293609672,0.5561993047508691,1737.0
gender,logistic_regression,0.25,21,3499,male,0.5644618834080718,0.5715096481271282,0.5679639029892837,1762.0
gender,random_forest,0.25,21,3499,female,0.5435606060606061,0.49568221070811747,0.5185185185185185,1737.0
gender,random_forest,0.25,21,3499,male,0.5425587467362925,0.5896708286038592,0.5651346206146315,1762.0
gender,hist_gradient_boosting,0.25,21,3499,female,0.5244122965641953,0.5008635578583766,0.5123674911660777,1737.0
gender,hist_gradient_boosting,0.25,21,3499,male,0.528804347826087,0.5522133938706016,0.5402554136590783,1762.0
gender,xgboost,0.25,21,3499,female,0.5483679525222552,0.531951640759931,0.5400350672121567,1737.0
gender,xgboost,0.25,21,3499,male,0.551819184123484,0.5681044267877412,0.5598434004474273,1762.0
gender,mlp,0.25,21,3499,female,0.5530005608524958,0.5676453655728267,0.5602272727272727,1737.0
gender,mlp,0.25,21,3499,male,0.5623543123543123,0.5476730987514189,0.554916618746406,1762.0
gender,logistic_regression,0.25,34,3499,female,0.5567723342939481,0.5561312607944733,0.5564516129032258,1737.0
gender,logistic_regression,0.25,34,3499,male,0.5629251700680272,0.5635641316685585,0.5632444696539989,1762.0
gender,random_forest,0.25,34,3499,female,0.5499058380414312,0.5043177892918825,0.5261261261261261,1737.0
gender,random_forest,0.25,34,3499,male,0.5482686253934942,0.5930760499432464,0.5697928026172301,1762.0
gender,hist_gradient_boosting,0.25,34,3499,female,0.539151225343694,0.5192861255037421,0.5290322580645161,1737.0
gender,hist_gradient_boosting,0.25,34,3499,male,0.5427163198247535,0.5624290578887627,0.552396878483835,1762.0
gender,xgboost,0.25,34,3499,female,0.563454759106933,0.5521013241220495,0.5577202675196278,1737.0
gender,xgboost,0.25,34,3499,male,0.567056204785754,0.5783200908059024,0.572632762011801,1762.0
gender,mlp,0.25,34,3499,female,0.5522388059701493,0.5325273459988485,0.5422039859320047,1737.0
gender,mlp,0.25,34,3499,male,0.5548245614035088,0.5743473325766175,0.5644171779141104,1762.0
gender,logistic_regression,0.25,55,3499,female,0.5672413793103448,0.5682210708117443,0.5677308024158757,1737.0
gender,logistic_regression,0.25,55,3499,male,0.5736213757816941,0.572644721906924,0.5731326327747799,1762.0
gender,random_forest,0.25,55,3499,female,0.5524518932340161,0.51237766263673,0.5316606929510155,1737.0
gender,random_forest,0.25,55,3499,male,0.5513771186440678,0.5908059023836549,0.5704109589041096,1762.0
gender,hist_gradient_boosting,0.25,55,3499,female,0.5364677516576251,0.51237766263673,0.5241460541813898,1737.0
gender,hist_gradient_boosting,0.25,55,3499,male,0.5396739130434782,0.5635641316685585,0.5513603553581343,1762.0
gender,xgboost,0.25,55,3499,female,0.5491124260355029,0.5342544617156016,0.5415815582141815,1737.0
gender,xgboost,0.25,55,3499,male,0.552791597567717,0.5675368898978433,0.5600672080649678,1762.0
gender,mlp,0.25,55,3499,female,0.5604456824512535,0.5791594703511802,0.5696489241223103,1737.0
gender,mlp,0.25,55,3499,male,0.5710093896713615,0.5522133938706016,0.5614541257934218,1762.0
gender,logistic_regression,0.25,89,3499,female,0.5634967513290018,0.5492227979274611,0.556268221574344,1737.0
gender,logistic_regression,0.25,89,3499,male,0.5664451827242525,0.5805902383654937,0.5734304932735426,1762.0
gender,random_forest,0.25,89,3499,female,0.5444444444444444,0.5077720207253886,0.5254691689008043,1737.0
gender,random_forest,0.25,89,3499,male,0.5449707291112293,0.5811577752553916,0.5624828343861576,1762.0
gender,hist_gradient_boosting,0.25,89,3499,female,0.5253712871287128,0.48877374784110533,0.5064121682075753,1737.0
gender,hist_gradient_boosting,0.25,89,3499,male,0.5284121083377589,0.5646992054483542,0.5459533607681756,1762.0
gender,xgboost,0.25,89,3499,female,0.5529482551143201,0.5290731145653426,0.5407472786113563,1737.0
gender,xgboost,0.25,89,3499,male,0.5547087642896026,0.5783200908059024,0.5662684078910809,1762.0
gender,mlp,0.25,89,3499,female,0.5632911392405063,0.563615428900403,0.5634532374100719,1737.0
gender,mlp,0.25,89,3499,male,0.5695627484383873,0.5692395005675369,0.5694010786261708,1762.0
gender,logistic_regression,0.5,13,6998,female,0.5886150234741784,0.5774323546344272,0.5829700668410346,1737.0
gender,logistic_regression,0.5,13,6998,male,0.5910863509749303,0.6021566401816119,0.5965701433792522,1762.0
gender,random_forest,0.5,13,6998,female,0.568196103079824,0.5204375359815774,0.5432692307692307,1737.0
gender,random_forest,0.5,13,6998,male,0.5634171907756813,0.6101021566401816,0.5858310626702997,1762.0
gender,hist_gradient_boosting,0.5,13,6998,female,0.554004854368932,0.5256188831318365,0.5394387001477104,1737.0
gender,hist_gradient_boosting,0.5,13,6998,male,0.5548352242031335,0.5828603859250852,0.5685026293938555,1762.0
gender,xgboost,0.5,13,6998,female,0.5570668243642815,0.542314335060449,0.5495915985997666,1737.0
