task,classifier,train_fraction,seed,n_train,metric,value
gender,random_forest,0.1,34,1400,precision_micro,0.5078593883966848
gender,random_forest,0.1,34,1400,recall_micro,0.5078593883966848
gender,random_forest,0.1,34,1400,f1_micro,0.5078593883966848
gender,random_forest,0.1,34,1400,precision_weighted,0.5077050404084225
gender,random_forest,0.1,34,1400,recall_weighted,0.5078593883966848
gender,random_forest,0.1,34,1400,f1_weighted,0.5074752744898239
gender,hist_gradient_boosting,0.1,34,1400,accuracy,0.49156901971991995
gender,hist_gradient_boosting,0.1,34,1400,balanced_accuracy,0.4915083477259643
gender,hist_gradient_boosting,0.1,34,1400,precision_macro,0.49150636626272926
gender,hist_gradient_boosting,0.1,34,1400,recall_macro,0.4915083477259643
gender,hist_gradient_boosting,0.1,34,1400,f1_macro,0.49149575324781314
gender,hist_gradient_boosting,0.1,34,1400,precision_micro,0.49156901971991995
gender,hist_gradient_boosting,0.1,34,1400,recall_micro,0.49156901971991995
gender,hist_gradient_boosting,0.1,34,1400,f1_micro,0.49156901971991995
gender,hist_gradient_boosting,0.1,34,1400,precision_weighted,0.4915329143378101
gender,hist_gradient_boosting,0.1,34,1400,recall_weighted,0.49156901971991995
gender,hist_gradient_boosting,0.1,34,1400,f1_weighted,0.4915393642431148
gender,xgboost,0.1,34,1400,accuracy,0.5078593883966848
gender,xgboost,0.1,34,1400,balanced_accuracy,0.5078015901488404
gender,xgboost,0.1,34,1400,precision_macro,0.5078032626804857
gender,xgboost,0.1,34,1400,recall_macro,0.5078015901488404
gender,xgboost,0.1,34,1400,f1_macro,0.507791806765937
gender,xgboost,0.1,34,1400,precision_micro,0.5078593883966848
gender,xgboost,0.1,34,1400,recall_micro,0.5078593883966848
gender,xgboost,0.1,34,1400,f1_micro,0.5078593883966848
gender,xgboost,0.1,34,1400,precision_weighted,0.5078278792226782
gender,xgboost,0.1,34,1400,recall_weighted,0.5078593883966848
gender,xgboost,0.1,34,1400,f1_weighted,0.5078330150773686
gender,mlp,0.1,34,1400,accuracy,0.500714489854244
gender,mlp,0.1,34,1400,balanced_accuracy,0.4996495778270492
gender,mlp,0.1,34,1400,precision_macro,0.4996154243348723
gender,mlp,0.1,34,1400,recall_macro,0.4996495778270492
gender,mlp,0.1,34,1400,f1_macro,0.48880814226978186
gender,mlp,0.1,34,1400,precision_micro,0.500714489854244
gender,mlp,0.1,34,1400,recall_micro,0.500714489854244
gender,mlp,0.1,34,1400,f1_micro,0.500714489854244
gender,mlp,0.1,34,1400,precision_weighted,0.49964176818720624
gender,mlp,0.1,34,1400,recall_weighted,0.500714489854244
gender,mlp,0.1,34,1400,f1_weighted,0.48936555554620803
gender,logistic_regression,0.1,55,1400,accuracy,0.501571877679337
gender,logistic_regression,0.1,55,1400,balanced_accuracy,0.501415738252117
gender,logistic_regression,0.1,55,1400,precision_macro,0.5014183779622102
gender,logistic_regression,0.1,55,1400,recall_macro,0.501415738252117
gender,logistic_regression,0.1,55,1400,f1_macro,0.5012491949378345
gender,logistic_regression,0.1,55,1400,precision_micro,0.501571877679337
gender,logistic_regression,0.1,55,1400,recall_micro,0.501571877679337
gender,logistic_regression,0.1,55,1400,f1_micro,0.501571877679337
gender,logistic_regression,0.1,55,1400,precision_weighted,0.5014434596153355
gender,logistic_regression,0.1,55,1400,recall_weighted,0.501571877679337
gender,logistic_regression,0.1,55,1400,f1_weighted,0.5013398361573577
gender,random_forest,0.1,55,1400,accuracy,0.5067162046298943
gender,random_forest,0.1,55,1400,balanced_accuracy,0.506315277361192
gender,random_forest,0.1,55,1400,precision_macro,0.5063956377902001
gender,random_forest,0.1,55,1400,recall_macro,0.506315277361192
gender,random_forest,0.1,55,1400,f1_macro,0.5049499480298902
gender,random_forest,0.1,55,1400,precision_micro,0.5067162046298943
gender,random_forest,0.1,55,1400,recall_micro,0.5067162046298943
gender,random_forest,0.1,55,1400,f1_micro,0.5067162046298943
gender,random_forest,0.1,55,1400,precision_weighted,0.5064160300828016
gender,random_forest,0.1,55,1400,recall_weighted,0.5067162046298943
gender,random_forest,0.1,55,1400,f1_weighted,0.5051612227428093
gender,hist_gradient_boosting,0.1,55,1400,accuracy,0.5130037153472421
gender,hist_gradient_boosting,0.1,55,1400,balanced_accuracy,0.5129012538089012
gender,hist_gradient_boosting,0.1,55,1400,precision_macro,0.5129113530835132
gender,hist_gradient_boosting,0.1,55,1400,recall_macro,0.5129012538089012
gender,hist_gradient_boosting,0.1,55,1400,f1_macro,0.512845787150487
gender,hist_gradient_boosting,0.1,55,1400,precision_micro,0.5130037153472421
gender,hist_gradient_boosting,0.1,55,1400,recall_micro,0.5130037153472421
gender,hist_gradient_boosting,0.1,55,1400,f1_micro,0.5130037153472421
gender,hist_gradient_boosting,0.1,55,1400,precision_weighted,0.5129342150299807
gender,hist_gradient_boosting,0.1,55,1400,recall_weighted,0.5130037153472421
gender,hist_gradient_boosting,0.1,55,1400,f1_weighted,0.5129084570698343
gender,xgboost,0.1,55,1400,accuracy,0.5001428979708488
gender,xgboost,0.1,55,1400,balanced_accuracy,0.499923380886194
gender,xgboost,0.1,55,1400,precision_macro,0.49992309443085614
gender,xgboost,0.1,55,1400,recall_macro,0.499923380886194
gender,xgboost,0.1,55,1400,f1_macro,0.49955428261990065
gender,xgboost,0.1,55,1400,precision_micro,0.5001428979708488
gender,xgboost,0.1,55,1400,recall_micro,0.5001428979708488
gender,xgboost,0.1,55,1400,f1_micro,0.5001428979708488
gender,xgboost,0.1,55,1400,precision_weighted,0.499948652982018
gender,xgboost,0.1,55,1400,recall_weighted,0.5001428979708488
gender,xgboost,0.1,55,1400,f1_weighted,0.4996769108180149
gender,mlp,0.1,55,1400,accuracy,0.4989997142040583
gender,mlp,0.1,55,1400,balanced_accuracy,0.5014185154907839
gender,mlp,0.1,55,1400,precision_macro,0.502618974368255
gender,mlp,0.1,55,1400,recall_macro,0.5014185154907839
gender,mlp,0.1,55,1400,f1_macro,0.435687581035855
gender,mlp,0.1,55,1400,precision_micro,0.4989997142040583
gender,mlp,0.1,55,1400,recall_micro,0.4989997142040583
gender,mlp,0.1,55,1400,f1_micro,0.4989997142040583
gender,mlp,0.1,55,1400,precision_weighted,0.5026571683336855
gender,mlp,0.1,55,1400,recall_weighted,0.4989997142040583
gender,mlp,0.1,55,1400,f1_weighted,0.4343370662498438
gender,logistic_regression,0.1,89,1400,accuracy,0.5030008573878251
gender,logistic_regression,0.1,89,1400,balanced_accuracy,0.5027447286376436
gender,logistic_regression,0.1,89,1400,precision_macro,0.5027587848932676
gender,logistic_regression,0.1,89,1400,recall_macro,0.5027447286376436
gender,logistic_regression,0.1,89,1400,f1_macro,0.5022265703323401
gender,logistic_regression,0.1,89,1400,precision_micro,0.5030008573878251
gender,logistic_regression,0.1,89,1400,recall_micro,0.5030008573878251
gender,logistic_regression,0.1,89,1400,f1_micro,0.5030008573878251
gender,logistic_regression,0.1,89,1400,precision_weighted,0.5027828956994985
gender,logistic_regression,0.1,89,1400,recall_weighted,0.5030008573878251
gender,logistic_regression,0.1,89,1400,f1_weighted,0.5023668397264496
gender,random_forest,0.1,89,1400,accuracy,0.5112889396970564
gender,random_forest,0.1,89,1400,balanced_accuracy,0.5109903502392019
gender,random_forest,0.1,89,1400,precision_macro,0.511067394731924
gender,random_forest,0.1,89,1400,recall_macro,0.5109903502392019
gender,random_forest,0.1,89,1400,f1_macro,0.5102776950200201
gender,random_forest,0.1,89,1400,precision_micro,0.5112889396970564
gender,random_forest,0.1,89,1400,recall_micro,0.5112889396970564
gender,random_forest,0.1,89,1400,f1_micro,0.5112889396970564
gender,random_forest,0.1,89,1400,precision_weighted,0.5110862978859455
gender,random_forest,0.1,89,1400,recall_weighted,0.5112889396970564
gender,random_forest,0.1,89,1400,f1_weighted,0.5104366957554032
gender,hist_gradient_boosting,0.1,89,1400,accuracy,0.498428122320663
gender,hist_gradient_boosting,0.1,89,1400,balanced_accuracy,0.4984168105929764
gender,hist_gradient_boosting,0.1,89,1400,precision_macro,0.49841687576779314
gender,hist_gradient_boosting,0.1,89,1400,recall_macro,0.4984168105929764
gender,hist_gradient_boosting,0.1,89,1400,f1_macro,0.4984148483211638
gender,hist_gradient_boosting,0.1,89,1400,precision_micro,0.498428122320663
gender,hist_gradient_boosting,0.1,89,1400,recall_micro,0.498428122320663
gender,hist_gradient_boosting,0.1,89,1400,f1_micro,0.498428122320663
gender,hist_gradient_boosting,0.1,89,1400,precision_weighted,0.4984424361152246
gender,hist_gradient_boosting,0.1,89,1400,recall_weighted,0.498428122320663
gender,hist_gradient_boosting,0.1,89,1400,f1_weighted,0.4984332844315794
gender,xgboost,0.1,89,1400,accuracy,0.5090025721634753
gender,xgboost,0.1,89,1400,balanced_accuracy,0.5089611689756957
gender,xgboost,0.1,89,1400,precision_macro,0.5089619420127894
gender,xgboost,0.1,89,1400,recall_macro,0.5089611689756957
gender,xgboost,0.1,89,1400,f1_macro,0.5089588946563249
gender,xgboost,0.1,89,1400,precision_micro,0.5090025721634753
gender,xgboost,0.1,89,1400,recall_micro,0.5090025721634753
gender,xgboost,0.1,89,1400,f1_micro,0.5090025721634753
gender,xgboost,0.1,89,1400,precision_weighted,0.5089867164949149
gender,xgboost,0.1,89,1400,recall_weighted,0.5090025721634753
gender,xgboost,0.1,89,1400,f1_weighted,0.5089919836768934
gender,mlp,0.1,89,1400,accuracy,0.48899685624464134
gender,mlp,0.1,89,1400,balanced_accuracy,0.4887175495998489
gender,mlp,0.1,89,1400,precision_macro,0.48864902676359034
gender,mlp,0.1,89,1400,recall_macro,0.4887175495998489
gender,mlp,0.1,89,1400,f1_macro,0.4880685388845247
gender,mlp,0.1,89,1400,precision_micro,0.48899685624464134
gender,mlp,0.1,89,1400,recall_micro,0.48899685624464134
gender,mlp,0.1,89,1400,f1_micro,0.48899685624464134
gender,mlp,0.1,89,1400,precision_weighted,0.4886808792801701
gender,mlp,0.1,89,1400,recall_weighted,0.48899685624464134
gender,mlp,0.1,89,1400,f1_weighted,0.48822429683085306
gender,logistic_regression,0.25,13,3499,accuracy,0.5041440411546156
gender,logistic_regression,0.25,13,3499,balanced_accuracy,0.5042147047272523
gender,logistic_regression,0.25,13,3499,precision_macro,0.504216129116605
gender,logistic_regression,0.25,13,3499,recall_macro,0.5042147047272523
gender,logistic_regression,0.25,13,3499,f1_macro,0.5041244378096432
gender,logistic_regression,0.25,13,3499,precision_micro,0.5041440411546156
gender,logistic_regression,0.25,13,3499,recall_micro,0.5041440411546156
gender,logistic_regression,0.25,13,3499,f1_micro,0.5041440411546156
gender,logistic_regression,0.25,13,3499,precision_weighted,0.5042422479434128
gender,logistic_regression,0.25,13,3499,recall_weighted,0.5041440411546156
gender,logistic_regression,0.25,13,3499,f1_weighted,0.5041021612812655
gender,random_forest,0.25,13,3499,accuracy,0.496141754787082
gender,random_forest,0.25,13,3499,balanced_accuracy,0.49601188527455786
gender,random_forest,0.25,13,3499,precision_macro,0.4960068282386534
gender,random_forest,0.25,13,3499,recall_macro,0.49601188527455786
gender,random_forest,0.25,13,3499,f1_macro,0.49590393246834963
gender,random_forest,0.25,13,3499,precision_micro,0.496141754787082
gender,random_forest,0.25,13,3499,recall_micro,0.496141754787082
gender,random_forest,0.25,13,3499,f1_micro,0.496141754787082
gender,random_forest,0.25,13,3499,precision_weighted,0.49603338858283225
gender,random_forest,0.25,13,3499,recall_weighted,0.496141754787082
gender,random_forest,0.25,13,3499,f1_weighted,0.49598216349424845
gender,hist_gradient_boosting,0.25,13,3499,accuracy,0.5027150614461274
gender,hist_gradient_boosting,0.25,13,3499,balanced_accuracy,0.5023670241789666
gender,hist_gradient_boosting,0.25,13,3499,precision_macro,0.5023895991661389
gender,hist_gradient_boosting,0.25,13,3499,recall_macro,0.5023670241789666
gender,hist_gradient_boosting,0.25,13,3499,f1_macro,0.5013510777498724
