split,metric,k,value
train,cosine_mean,,0.10276309637811654
train,cosine_std,,0.05356572508935329
train,cosine_min,,-0.10689654970163232
train,cosine_max,,0.3022738477494788
train,l2_distance_mean,,5.6811409591948205
train,l2_distance_std,,0.20650535253577093
train,l2_distance_min,,4.954268461887054
train,l2_distance_max,,6.6093457002267675
train,absolute_delta_mean,,0.23144738031807663
train,absolute_delta_std,,0.17491022514335453
train,absolute_delta_min,,2.9802322387695312e-08
train,absolute_delta_max,,1.4989964291453362
train,original_norm_mean,,0.5873496396214581
train,original_norm_std,,0.09926824026493279
train,original_norm_min,,0.3025874329309691
train,original_norm_max,,1.0000000785710612
train,private_norm_mean,,5.712331767646082
train,private_norm_std,,0.20817861306706006
train,private_norm_min,,4.962906918239588
train,private_norm_max,,6.667680886904889
train,relative_l2_distance_mean,,9.954690960599514
train,relative_l2_distance_std,,1.7455829017749913
train,relative_l2_distance_min,,5.5149310055681795
train,relative_l2_distance_max,,19.282568021337013
train,private_to_original_norm_ratio_mean,,10.006272697367727
train,private_to_original_norm_ratio_std,,1.7372823073461645
train,private_to_original_norm_ratio_min,,5.623796222178073
train,private_to_original_norm_ratio_max,,19.247170203792393
train,neighbor_overlap,5,0.0004001429081814934
train,neighbor_overlap,10,0.0009074669524830297
train,neighbor_overlap,20,0.0018220793140407289
test,cosine_mean,,0.10164297134316692
test,cosine_std,,0.05306931231528259
test,cosine_min,,-0.09793709469104667
test,cosine_max,,0.2816985205892434
test,l2_distance_mean,,5.679576048192652
test,l2_distance_std,,0.20780200705916377
test,l2_distance_min,,4.793978842063933
test,l2_distance_max,,6.394731311306233
test,absolute_delta_mean,,0.23145195323916504
test,absolute_delta_std,,0.17477577305012496
test,absolute_delta_min,,1.8440186977386475e-07
test,absolute_delta_max,,1.5107293017208576
test,original_norm_mean,,0.5867764179447457
test,original_norm_std,,0.09971744554259364
test,original_norm_min,,0.32245568233794636
test,original_norm_max,,1.0000000278559538
test,private_norm_mean,,5.710208329918106
test,private_norm_std,,0.20936259353575273
test,private_norm_min,,4.8300611212153015
test,private_norm_max,,6.418648953114133
test,relative_l2_distance_mean,,9.967476475187361
test,relative_l2_distance_std,,1.774407992659259
test,relative_l2_distance_min,,5.855102003139646
test,relative_l2_distance_max,,18.260375373093847
test,private_to_original_norm_ratio_mean,,10.017958282825125
test,private_to_original_norm_ratio_std,,1.765158875114888
test,private_to_original_norm_ratio_min,,5.97986237210243
test,private_to_original_norm_ratio_max,,18.26485322456794
test,neighbor_overlap,5,0.0015432980851671908
test,neighbor_overlap,10,0.003601028865390112
test,neighbor_overlap,20,0.006930551586167477
